id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
N;NORTE;2025-10-02 11:00:00;2130.076;2925.83899999;159.122;2273.834;8967.11799999;-1478.24699999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-02 11:00:00;28150.595;12793.51;8410.784;33719.367;83074.26;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-02 11:00:00;17076.288;7427.013;137.94;18963.065;46973.842;-3369.53599999
S;SUL;2025-10-02 11:00:00;6893.435;1046.33199999;634.37699999;2559.216;14241.195;-3107.835
NE;NORDESTE;2025-10-02 12:00:00;2042.502;1392.013;7074.37999999;10310.948;12336.848;8482.995
N;NORTE;2025-10-02 12:00:00;2130.853;2894.802;156.999;2281.23899999;8994.3;-1530.407
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-02 12:00:00;25937.779;12891.616;8029.507;33577.476;80436.38;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-02 12:00:00;16031.464;7479.427;113.942;18625.434;46265.08;-4014.81299999
S;SUL;2025-10-02 12:00:00;5732.96;1125.374;684.186;2359.855;12840.15;-2937.775
NE;NORDESTE;2025-10-02 13:00:00;2062.231;1440.805;7751.217;10240.91399999;12590.058;8905.109
N;NORTE;2025-10-02 13:00:00;2134.87199999;2913.427;156.913;2036.50899999;9274.841;-2033.12
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-02 13:00:00;28809.711;13059.318;8726.925;31958.116;82554.07;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-02 13:00:00;17416.39099999;7537.102;94.715;17532.76699999;47131.64599999;-4550.671
S;SUL;2025-10-02 13:00:00;7196.217;1167.98399999;724.08;2147.926;13557.52499999;-2321.318
NE;NORDESTE;2025-10-02 14:00:00;2088.272;1550.81699999;8733.32699999;9600.367;12893.83799999;9078.945
N;NORTE;2025-10-02 14:00:00;2139.056;2894.366;261.253;1653.07399999;9578.328;-2630.579
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-02 14:00:00;33153.642;13189.753;9867.962;28318.019;84529.38;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-02 14:00:00;20880.67199999;7521.69;95.49;15366.36699999;47843.59399999;-3979.375
S;SUL;2025-10-02 14:00:00;8045.642;1222.88;777.892;1698.211;14213.616;-2468.991
NE;NORDESTE;2025-10-02 15:00:00;2329.68199999;1884.238;9492.66;7739.22899999;13277.281;8168.528
N;NORTE;2025-10-02 15:00:00;2211.296;2877.47499999;374.982;1185.173;9664.30599999;-3015.37999999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-02 15:00:00;38610.939;13597.353;10841.756;22603.126;85653.17;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-02 15:00:00;25008.40199999;7549.568;108.324;12530.58099999;48190.05899999;-2993.184
S;SUL;2025-10-02 15:00:00;9061.55899999;1286.07199999;865.79;1148.143;14521.52799999;-2159.964
NE;NORDESTE;2025-10-02 16:00:00;2859.95499999;1896.597;10605.07499999;4602.316;13881.381;6082.562
N;NORTE;2025-10-02 16:00:00;3041.354;2891.647;380.658;646.44499999;9549.727;-2589.623
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-02 16:00:00;47594.918;13657.829;12013.309;14040.808;87306.86;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-02 16:00:00;29426.85799999;7538.839;116.423;8182.295;48661.58499999;-3397.17
S;SUL;2025-10-02 16:00:00;12266.751;1330.74599999;911.153;609.75199999;15214.171;-95.769
NE;NORDESTE;2025-10-02 17:00:00;4036.204;1890.6;13256.746;449.948;13862.29;5771.208
N;NORTE;2025-10-02 17:00:00;4293.554;2898.63;387.245;179.668;9095.118;-1336.021
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-02 17:00:00;56088.446;13752.535;14761.129;2660.173;87262.28;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-02 17:00:00;33363.69599999;7587.138;141.746;1861.787;48834.40399999;-5880.037
S;SUL;2025-10-02 17:00:00;14394.99199999;1376.167;975.392;168.76999999;15470.47099999;1444.85
NE;NORDESTE;2025-10-02 18:00:00;4941.313;1887.438;15698.78599999;1.947;14216.56799999;8312.91599999
N;NORTE;2025-10-02 18:00:00;7174.128;2924.158;361.863;12.506;8936.03699999;1536.618
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-02 18:00:00;59624.573;13896.9;17295.472;204.567;91021.51;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-02 18:00:00;33996.008;7677.061;143.497;187.419;51686.561;-9682.57599999
S;SUL;2025-10-02 18:00:00;13513.124;1408.243;1091.326;2.695;16182.346;-166.958
NE;NORDESTE;2025-10-02 19:00:00;5194.60199999;1874.673;17515.669;0.615;14267.051;10318.508
N;NORTE;2025-10-02 19:00:00;5835.757;2931.66;222.066;0.0;9236.413;-246.93
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-02 19:00:00;58891.195;13852.214;19158.193;297.845;92199.45;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-02 19:00:00;34406.09199999;7632.267;159.286;296.23;52145.92599999;-9652.051
S;SUL;2025-10-02 19:00:00;13454.744;1413.614;1261.172;1.0;16550.057;-419.527
NE;NORDESTE;2025-10-02 20:00:00;5244.93299999;1847.48799999;17895.77899999;0.0;14053.40499999;10934.795
N;NORTE;2025-10-02 20:00:00;4014.354;2948.157;315.402;0.0;9470.386;-2192.47299999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-02 20:00:00;56764.852;13848.99;19725.495;282.849;90622.19;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-02 20:00:00;33789.46699999;7642.854;206.035;281.849;51291.35;-9371.145
S;SUL;2025-10-02 20:00:00;13716.09799999;1410.491;1308.279;1.0;15807.04499999;628.823
NE;NORDESTE;2025-10-02 21:00:00;4926.775;1846.239;18581.27;0.0;14418.748;10935.536
N;NORTE;2025-10-02 21:00:00;2843.49799999;2958.027;400.097;0.0;9626.197;-3424.575
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-02 21:00:00;54819.33;13887.613;20372.55;250.694;89330.19;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-02 21:00:00;32741.30099999;7671.144;225.549;249.694;50319.17899999;-9431.491
S;SUL;2025-10-02 21:00:00;14307.75599999;1412.203;1165.634;1.0;14966.06299999;1920.53
NE;NORDESTE;2025-10-02 22:00:00;3899.223;1596.804;19835.362;0.0;14254.225;11077.164
N;NORTE;2025-10-02 22:00:00;2650.18999999;2981.579;405.758;0.0;9782.41799999;-3744.89099999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-02 22:00:00;50500.239;13720.143;21695.64;254.502;86170.52;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-02 22:00:00;29864.331;7728.415;230.795;253.502;48183.032;-10105.989
S;SUL;2025-10-02 22:00:00;14086.495;1413.34499999;1223.72499999;1.0;13950.84899999;2773.716
NE;NORDESTE;2025-10-02 23:00:00;3098.94;1437.257;20221.39399999;0.0;13765.30999999;10992.28099999
N;NORTE;2025-10-02 23:00:00;2478.31999999;2997.889;326.427;0.0;9685.83299999;-3883.19699999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-02 23:00:00;45255.492;13644.583;22049.401;125.758;81075.23;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-02 23:00:00;27163.02699999;7796.60699999;221.492;124.758;45067.61699999;-9761.733
S;SUL;2025-10-02 23:00:00;12515.205;1412.83;1280.088;1.0;12556.474;2652.649
NE;NORDESTE;2025-10-03 00:00:00;2231.08099999;1446.672;20585.46;0.0;13260.799;11002.414
N;NORTE;2025-10-03 00:00:00;2141.949;2999.043;348.145;0.0;9513.508;-4024.37099999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 00:00:00;39700.646;13675.121;22617.574;1.0;75994.34;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 00:00:00;25002.129;7820.235;232.612;0.0;41806.308;-8751.332
S;SUL;2025-10-03 00:00:00;10325.487;1409.171;1451.357;1.0;11413.726;1773.289
NE;NORDESTE;2025-10-03 01:00:00;2042.328;1421.039;20762.27699999;0.0;12872.971;11352.673
N;NORTE;2025-10-03 01:00:00;2141.483;2982.249;347.076;0.0;9215.873;-3745.06499999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 01:00:00;35780.215;13582.517;22705.192;1.0;72068.92;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 01:00:00;23480.243;7768.548;239.445;0.0;39405.42899999;-7917.193
S;SUL;2025-10-03 01:00:00;8116.161;1410.681;1356.394;1.0;10574.651;309.58499999
NE;NORDESTE;2025-10-03 02:00:00;2053.73499999;1409.948;20757.649;0.0;12633.249;11588.083
N;NORTE;2025-10-03 02:00:00;2283.77799999;2974.977;346.957;0.0;9012.962;-3407.25
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 02:00:00;33670.341;13563.698;22663.957;1.0;69899.0;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 02:00:00;21764.20199999;7769.119;235.948;0.0;38130.32499999;-8361.056
S;SUL;2025-10-03 02:00:00;7568.626;1409.654;1323.40299999;1.0;10122.46;180.223
NE;NORDESTE;2025-10-03 03:00:00;2053.578;1411.22;20365.93499999;0.0;12430.53399999;11400.199
N;NORTE;2025-10-03 03:00:00;2223.14499999;2981.289;364.316;0.0;8828.716;-3259.966
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 03:00:00;32762.194;13571.033;22320.391;1.0;68654.62;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 03:00:00;20560.23299999;7764.997;234.581;0.0;37384.81199999;-8825.001
S;SUL;2025-10-03 03:00:00;7925.238;1413.527;1355.559;1.0;10010.55599999;684.768
NE;NORDESTE;2025-10-03 04:00:00;2068.48999999;1440.664;20565.052;15.391;12466.589;11623.008
N;NORTE;2025-10-03 04:00:00;2209.34299999;2995.164;391.68;0.0;8648.14;-3051.953
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 04:00:00;32737.235;13609.852;22484.706;24.386;68856.18;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 04:00:00;20243.88599999;7755.097;238.048;7.99499999;37585.58;-9340.554
S;SUL;2025-10-03 04:00:00;8215.516;1418.927;1289.926;1.0;10155.87;769.499
NE;NORDESTE;2025-10-03 05:00:00;2073.59699999;1433.399;19819.531;613.10799999;12206.081;11733.554
N;NORTE;2025-10-03 05:00:00;2269.64199999;3004.472;396.126;23.56199999;8509.61899999;-2815.817
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 05:00:00;34529.098;13583.922;21679.544;879.001;70671.57;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 05:00:00;21476.08099999;7735.428;238.421;237.55499999;39054.86;-9367.375
S;SUL;2025-10-03 05:00:00;8709.778;1410.623;1225.46599999;4.776;10901.005;449.638
NE;NORDESTE;2025-10-03 06:00:00;2048.496;1404.859;15248.23399999;4352.166;12032.358;11021.397
N;NORTE;2025-10-03 06:00:00;2246.73;3003.85999999;368.541;273.478;8109.50999999;-2216.90099999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 06:00:00;34223.494;13540.046;16917.609;8913.876;73595.03;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 06:00:00;20790.65999999;7713.758;236.879;4144.652;41236.39299999;-8350.444
S;SUL;2025-10-03 06:00:00;9137.608;1417.569;1063.955;143.57999999;12216.764;-454.052
NE;NORDESTE;2025-10-03 07:00:00;2062.77099999;1413.061;12215.99299999;5608.78099999;11829.28599999;9471.32
N;NORTE;2025-10-03 07:00:00;2254.15399999;2994.314;391.959;794.896;8218.81699999;-1783.49399999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 07:00:00;31846.779;13402.685;13713.397;17592.272;76555.13;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 07:00:00;19857.662;7573.69;208.887;10551.924;42719.279;-4527.116
S;SUL;2025-10-03 07:00:00;7672.192;1421.62;896.558;636.67099999;13787.751;-3160.71
NE;NORDESTE;2025-10-03 08:00:00;2084.117;1415.659;12016.651;5974.302;12033.042;9457.687
N;NORTE;2025-10-03 08:00:00;2249.51699999;2984.40799999;404.834;1342.512;8667.57399999;-1686.303
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 08:00:00;31474.516;13346.069;13382.568;21962.284;80165.44;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 08:00:00;18836.362;7516.168;149.912;13462.187;44503.09;-4538.461
S;SUL;2025-10-03 08:00:00;8304.52;1429.834;811.171;1183.28299999;14961.731;-3232.923
NE;NORDESTE;2025-10-03 09:00:00;2061.705;1406.862;11005.671;7248.36199999;12214.996;9507.60399999
N;NORTE;2025-10-03 09:00:00;2131.78;2786.186;379.659;1847.91399999;8964.519;-1818.97999999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 09:00:00;29803.498;13115.07;12491.229;26549.005;81958.8;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 09:00:00;17433.485;7505.756;110.966;15900.89;45533.67;-4582.573
S;SUL;2025-10-03 09:00:00;8176.528;1416.266;994.933;1551.839;15245.617;-3106.051
NE;NORDESTE;2025-10-03 10:00:00;2075.403;1418.647;8845.97599999;9130.396;12487.03499999;8983.387
N;NORTE;2025-10-03 10:00:00;2118.484;2774.73199999;383.75;2167.16399999;9279.295;-1835.165
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 10:00:00;29688.942;13061.188;10443.953;31261.393;84455.48;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 10:00:00;16932.73399999;7452.18;110.909;18061.492;46890.238;-4332.923
S;SUL;2025-10-03 10:00:00;8562.321;1415.629;1103.318;1902.341;15798.908;-2815.299
NE;NORDESTE;2025-10-03 11:00:00;2053.0;1415.891;8586.512;9514.22799999;12502.806;9066.825
N;NORTE;2025-10-03 11:00:00;2111.389;2810.70099999;328.13099999;2346.891;9502.332;-1905.21999999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 11:00:00;29421.906;13137.996;10119.784;32973.983;85653.67;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 11:00:00;16656.05399999;7496.376;110.938;19048.07199999;47811.20399999;-4499.76399999
S;SUL;2025-10-03 11:00:00;8601.463;1415.028;1094.203;2064.792;15837.327;-2661.841
NE;NORDESTE;2025-10-03 12:00:00;2060.513;1414.59999999;8087.22199999;9514.278;11950.314;9126.29899999
N;NORTE;2025-10-03 12:00:00;2113.054;2930.436;373.636;2315.477;9529.374;-1796.77099999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 12:00:00;27569.424;13248.428;9595.508;32796.35;83209.71;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 12:00:00;15339.38799999;7488.11999999;115.098;18778.594;47064.225;-5343.025
S;SUL;2025-10-03 12:00:00;8056.469;1415.272;1019.552;2188.00099999;14665.797;-1986.503
NE;NORDESTE;2025-10-03 13:00:00;2049.18599999;1473.447;7806.136;10004.973;12021.896;9311.846
N;NORTE;2025-10-03 13:00:00;2206.94099999;3003.018;356.701;2113.891;9933.65699999;-2253.10599999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 13:00:00;30046.764;13420.249;9320.858;31893.422;84681.29;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 13:00:00;17226.362;7526.726;144.78299999;17703.927;47869.605;-5267.807
S;SUL;2025-10-03 13:00:00;8564.275;1417.058;1013.23799999;2070.631;14856.13499999;-1790.933
NE;NORDESTE;2025-10-03 14:00:00;2050.658;1783.58;7877.704;9262.079;12434.888;8539.133
N;NORTE;2025-10-03 14:00:00;2149.99299999;3057.48399999;359.184;1697.016;10110.28899999;-2846.61199999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 14:00:00;34401.248;13846.662;9492.483;27983.042;85723.44;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 14:00:00;20674.02599999;7592.623;148.455;15208.59;48231.282;-4607.588
S;SUL;2025-10-03 14:00:00;9526.571;1412.975;1107.13999999;1815.357;14946.97599999;-1084.933
NE;NORDESTE;2025-10-03 15:00:00;2099.701;2436.739;9673.681;8068.298;12941.322;9337.097
N;NORTE;2025-10-03 15:00:00;2049.72;3118.642;356.204;1171.22499999;10029.07;-3333.279
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 15:00:00;37268.076;14563.395;11411.001;22752.492;85994.96;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 15:00:00;23063.035;7600.238;169.026;12182.076;48426.225;-5411.84999999
S;SUL;2025-10-03 15:00:00;10055.62;1407.776;1212.09;1330.893;14598.347;-591.96799999
NE;NORDESTE;2025-10-03 16:00:00;2602.90099999;2644.071;12853.321;4761.504;13609.087;9252.70999999
N;NORTE;2025-10-03 16:00:00;2332.599;3138.645;373.532;612.93499999;9814.014;-3356.303
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 16:00:00;42976.961;14855.536;14716.57;14058.502;86607.57;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 16:00:00;26769.851;7653.973;169.632;7887.81899999;48654.613;-6173.33799999
S;SUL;2025-10-03 16:00:00;11271.61;1418.847;1320.085;796.244;14529.855;276.931
NE;NORDESTE;2025-10-03 17:00:00;3878.829;2675.09799999;17655.48399999;581.54;14135.50099999;10655.45
N;NORTE;2025-10-03 17:00:00;3011.341;3144.275;386.523;172.401;9417.88899999;-2703.349
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 17:00:00;49877.335;14954.404;19549.685;2805.062;87349.22;-162.73
SE;SUDESTE/CENTRO-OESTE;2025-10-03 17:00:00;29887.688;7710.525;176.818;1793.5;49081.477;-9512.946
S;SUL;2025-10-03 17:00:00;13099.47699999;1424.506;1330.86;257.62099999;14714.35299999;1398.111
NE;NORDESTE;2025-10-03 18:00:00;4519.813;2810.662;18476.024;7.348;14240.223;11573.624
N;NORTE;2025-10-03 18:00:00;5684.118;3129.13599999;398.828;13.343;9329.84;-104.41499999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 18:00:00;54604.677;15068.542;20525.444;79.398;91004.8;-726.74
SE;SUDESTE/CENTRO-OESTE;2025-10-03 18:00:00;32104.654;7719.433;200.557;50.208;51938.754;-11863.90199999
S;SUL;2025-10-03 18:00:00;12296.092;1409.311;1450.035;8.499;15495.985;-332.048
NE;NORDESTE;2025-10-03 19:00:00;4720.51299999;2948.82499999;18095.63499999;2.755;14002.925;11764.803
N;NORTE;2025-10-03 19:00:00;5521.273;3175.68499999;404.983;0.0;9537.86599999;-435.925
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 19:00:00;55031.139;15254.197;20257.738;11.348;91279.45;-725.03
SE;SUDESTE/CENTRO-OESTE;2025-10-03 19:00:00;31810.236;7720.734;236.28;7.593;51811.693;-12036.85
S;SUL;2025-10-03 19:00:00;12979.11699999;1408.953;1520.84;1.0;15926.96599999;-17.056
NE;NORDESTE;2025-10-03 20:00:00;4600.61799999;2977.745;18447.56299999;0.0;13815.755;12210.171
N;NORTE;2025-10-03 20:00:00;3914.747;3218.521;406.433;0.0;9588.473;-2048.772
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 20:00:00;52809.476;15327.604;20783.967;1.0;89093.58;-171.54
SE;SUDESTE/CENTRO-OESTE;2025-10-03 20:00:00;31179.168;7725.57599999;242.615;0.0;50622.003;-11474.644
S;SUL;2025-10-03 20:00:00;13114.943;1405.762;1687.356;1.0;15067.353;1141.70799999
NE;NORDESTE;2025-10-03 21:00:00;4351.225;2988.267;18911.709;0.0;14292.989;11958.212
N;NORTE;2025-10-03 21:00:00;3053.109;3162.638;404.129;0.0;9656.054;-3036.178
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 21:00:00;51371.349;15284.118;21227.018;1.0;87883.49;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 21:00:00;30576.75299999;7729.376;229.147;0.0;49634.086;-11098.81
S;SUL;2025-10-03 21:00:00;13390.262;1403.837;1682.033;1.0;14300.356;2176.77599999
NE;NORDESTE;2025-10-03 22:00:00;3619.966;2937.415;19261.49199999;0.0;14304.65199999;11514.221
N;NORTE;2025-10-03 22:00:00;2900.155;3092.834;405.65;0.0;9686.333;-3287.694
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 22:00:00;48419.853;15196.214;21594.023;1.0;85211.09;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 22:00:00;28887.00099999;7763.05499999;219.922;0.0;47773.27299999;-10903.295
S;SUL;2025-10-03 22:00:00;13012.731;1402.91;1706.95899999;1.0;13446.83199999;2676.768
NE;NORDESTE;2025-10-03 23:00:00;2586.66;2849.488;21619.803;0.0;14084.606;12971.345
N;NORTE;2025-10-03 23:00:00;2405.26699999;2917.216;406.344;0.0;9706.59999999;-3977.773
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-03 23:00:00;42392.004;15035.567;23934.987;1.0;81363.56;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-03 23:00:00;25907.725;7856.95;218.305;0.0;45267.272;-11284.292
S;SUL;2025-10-03 23:00:00;11492.352;1411.913;1690.535;1.0;12305.08;2290.71999999
NE;NORDESTE;2025-10-04 00:00:00;2271.857;2775.343;21368.73;0.0;13535.243;12880.687
N;NORTE;2025-10-04 00:00:00;2425.008;2690.164;406.142;0.0;9493.064;-3971.75
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-04 00:00:00;38006.762;14790.517;23685.766;1.0;76484.05;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-04 00:00:00;22927.688;7916.79599999;224.209;0.0;42272.993;-11204.3
S;SUL;2025-10-04 00:00:00;10382.209;1408.21399999;1686.685;1.0;11182.745;2295.36299999
NE;NORDESTE;2025-10-04 01:00:00;2177.433;2603.51399999;21386.65199999;0.0;13142.61699999;13024.982
N;NORTE;2025-10-04 01:00:00;2278.40299999;2693.72;405.584;0.0;9297.05799999;-3919.351
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-04 01:00:00;34665.377;14657.137;23493.44;1.0;72816.95;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-04 01:00:00;20411.532;7952.61499999;223.469;0.0;39983.655;-11396.039
S;SUL;2025-10-04 01:00:00;9798.009;1407.288;1477.735;1.0;10393.624;2290.408
NE;NORDESTE;2025-10-04 02:00:00;2142.076;2587.509;21224.74099999;0.0;12801.42799999;13152.898
N;NORTE;2025-10-04 02:00:00;2264.565;2691.841;406.254;0.0;9107.76299999;-3745.10299999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-04 02:00:00;32126.536;14647.029;23219.708;1.0;69994.27;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-04 02:00:00;19393.25;7952.679;226.113;0.0;38317.999;-10745.957
S;SUL;2025-10-04 02:00:00;8326.645;1415.0;1362.59999999;1.0;9767.083;1338.162
NE;NORDESTE;2025-10-04 03:00:00;2132.57899999;2619.33599999;20988.306;0.0;12591.73;13148.491
N;NORTE;2025-10-04 03:00:00;2381.726;2698.274;404.369;0.0;8887.38499999;-3403.01599999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-04 03:00:00;31142.797;14691.412;22712.762;1.0;68547.97;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-04 03:00:00;19056.455;7963.777;227.545;0.0;37504.661;-10256.884
S;SUL;2025-10-04 03:00:00;7572.037;1410.025;1092.54199999;1.0;9564.195;511.409
NE;NORDESTE;2025-10-04 04:00:00;2083.89;2626.522;20525.071;16.046;12511.19999999;12740.329
N;NORTE;2025-10-04 04:00:00;2167.444;2704.41;404.297;0.0;8716.862;-3440.711
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-04 04:00:00;31294.358;14719.191;21858.585;24.294;67896.43;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-04 04:00:00;18448.72;7978.185;231.641;7.24799999;37130.413;-10464.619
S;SUL;2025-10-04 04:00:00;8594.304;1410.074;697.576;1.0;9537.953;1165.001
NE;NORDESTE;2025-10-04 05:00:00;2099.801;2598.841;19478.07099999;681.169;11993.35499999;12864.527
N;NORTE;2025-10-04 05:00:00;2117.83;2660.408;401.583;24.34;8584.87099999;-3380.71
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-04 05:00:00;31193.289;14640.573;20630.72;952.16;67416.74;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-04 05:00:00;17752.417;7972.92;230.286;227.14099999;37057.57499999;-10874.811
S;SUL;2025-10-04 05:00:00;9223.24099999;1408.404;520.78;19.51;9780.94099999;1390.994
NE;NORDESTE;2025-10-04 06:00:00;2086.56899999;2571.183;14168.96499999;4284.298;11263.329;11847.686
N;NORTE;2025-10-04 06:00:00;2191.069;2024.744;398.349;282.31099999;8201.85299999;-3305.38
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-04 06:00:00;28798.188;13916.035;15216.53;8933.903;66864.66;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-04 06:00:00;16166.927;7912.227;228.226;3960.713;37339.71899999;-9071.626
S;SUL;2025-10-04 06:00:00;8353.623;1407.881;420.99;406.581;10059.755;529.32
NE;NORDESTE;2025-10-04 07:00:00;2132.85;2567.195;11577.38499999;6057.093;11023.136;11311.387
N;NORTE;2025-10-04 07:00:00;2292.297;1766.08199999;402.366;812.582;8102.656;-2829.329
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-04 07:00:00;25633.17;13205.945;12516.071;17120.588;68475.77;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-04 07:00:00;14511.36899999;7508.65299999;220.395;8805.792;38547.88099999;-7501.67199999
S;SUL;2025-10-04 07:00:00;6696.654;1364.01499999;315.925;1445.121;10802.101;-980.386
NE;NORDESTE;2025-10-04 08:00:00;2068.254;2549.136;10006.29;6498.737;11356.131;9766.286
N;NORTE;2025-10-04 08:00:00;2309.189;1749.455;367.248;1364.868;8289.45999999;-2498.69999999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-04 08:00:00;24450.181;13111.159;10846.278;22370.936;70778.55;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-04 08:00:00;13496.633;7496.87199999;168.357;11988.944;40034.791;-6883.985
S;SUL;2025-10-04 08:00:00;6576.105;1315.69599999;304.383;2518.387;11098.172;-383.601
NE;NORDESTE;2025-10-04 09:00:00;2050.41399999;2535.181;8496.12999999;6203.53999999;11296.99399999;7988.271
N;NORTE;2025-10-04 09:00:00;2233.41199999;1724.339;266.562;1857.556;8402.432;-2320.563
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-04 09:00:00;23646.062;13066.412;9212.62;25267.646;71192.74;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-04 09:00:00;13154.734;7505.262;91.437;13755.878;40581.479;-6074.168
S;SUL;2025-10-04 09:00:00;6207.502;1301.63;358.491;3450.67199999;10911.835;406.46
NE;NORDESTE;2025-10-04 10:00:00;2072.493;2536.619;6723.05;6710.095;11313.7;6728.557
N;NORTE;2025-10-04 10:00:00;2227.38499999;1775.172;224.688;2183.127;8582.47299999;-2172.10099999
SIN;SISTEMA INTERLIGADO NACIONAL;2025-10-04 10:00:00;23862.27;13120.511;7368.604;27914.732;72266.12;0.0
SE;SUDESTE/CENTRO-OESTE;2025-10-04 10:00:00;13255.5;7508.31799999;74.01;14792.75599999;41257.473;-5626.889
S;SUL;2025-10-04 10:00:00;6306.892;1300.402;346.856;4228.754;11112.47099999;1070.433
