id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
N;NORTE;2024-10-26;15302.39648438;9999.41796875;65.34539795
SE;SUDESTE;2024-10-26;204615.328125;83073.46875;40.59980011
S;SUL;2024-10-26;20459.2421875;13468.42089844;65.83049774
NE;NORDESTE;2024-10-27;51691.2265625;23265.45507813;45.00849915
N;NORTE;2024-10-27;15302.39648438;9943.69726563;64.98130035
SE;SUDESTE;2024-10-27;204615.328125;83193.2578125;40.65840149
S;SUL;2024-10-27;20459.2421875;13498.19726563;65.97599792
NE;NORDESTE;2024-10-28;51691.2265625;23200.78515625;44.88339996
N;NORTE;2024-10-28;15302.39648438;9918.72363281;64.81809998
SE;SUDESTE;2024-10-28;204615.328125;83176.1796875;40.65000153
S;SUL;2024-10-28;20459.2421875;13480.703125;65.89050293
NE;NORDESTE;2024-10-29;51691.2265625;23144.34765625;44.77420044
N;NORTE;2024-10-29;15302.39648438;9865.70605469;64.47160339
SE;SUDESTE;2024-10-29;204615.328125;82974.9921875;40.55170059
S;SUL;2024-10-29;20459.2421875;13450.09960938;65.74089813
NE;NORDESTE;2024-10-30;51691.2265625;23094.89257813;44.67860031
N;NORTE;2024-10-30;15302.39648438;9789.27148438;63.9720993
SE;SUDESTE;2024-10-30;204615.328125;82799.484375;40.46590042
S;SUL;2024-10-30;20459.2421875;13412.1640625;65.55549622
NE;NORDESTE;2024-10-31;51691.2265625;23056.35742188;44.60400009
N;NORTE;2024-10-31;15302.39648438;9700.21679688;63.39020157
SE;SUDESTE;2024-10-31;204615.328125;82563.9140625;40.35079956
S;SUL;2024-10-31;20459.2421875;13353.04882813;65.26660156
NE;NORDESTE;2024-11-01;51691.2265625;23002.55078125;44.49990082
N;NORTE;2024-11-01;15302.39648438;9630.06835938;62.93180084
SE;SUDESTE;2024-11-01;204615.328125;82299.84375;40.22169876
S;SUL;2024-11-01;20459.2421875;13239.51269531;64.71160126
NE;NORDESTE;2024-11-02;51691.2265625;22952.26367188;44.40259933
N;NORTE;2024-11-02;15302.39648438;9576.75292969;62.58340073
SE;SUDESTE;2024-11-02;204615.328125;82264.921875;40.20470047
S;SUL;2024-11-02;20459.2421875;13262.50878906;64.8239975
NE;NORDESTE;2024-11-03;51691.2265625;22902.171875;44.30569839
N;NORTE;2024-11-03;15302.39648438;9540.47167969;62.34629822
SE;SUDESTE;2024-11-03;204615.328125;82402.4921875;40.27190018
S;SUL;2024-11-03;20459.2421875;13280.72070313;64.9131012
NE;NORDESTE;2024-11-04;51691.2265625;22841.79492188;44.18889999
N;NORTE;2024-11-04;15302.39648438;9457.21875;61.80220032
SE;SUDESTE;2024-11-04;204615.328125;82345.78125;40.24420166
S;SUL;2024-11-04;20459.2421875;13209.33984375;64.56420135
NE;NORDESTE;2024-11-05;51691.2265625;22784.32617188;44.07770157
N;NORTE;2024-11-05;15302.39648438;9365.73535156;61.20439911
SE;SUDESTE;2024-11-05;204615.328125;82511.6640625;40.32529831
S;SUL;2024-11-05;20459.2421875;13075.58398438;63.91040039
NE;NORDESTE;2024-11-06;51691.2265625;22707.9609375;43.93000031
N;NORTE;2024-11-06;15302.39648438;9274.05175781;60.60520172
SE;SUDESTE;2024-11-06;204615.328125;82687.2578125;40.41109848
S;SUL;2024-11-06;20459.2421875;12925.58398438;63.17720032
NE;NORDESTE;2024-11-07;51691.2265625;22682.97265625;43.88169861
N;NORTE;2024-11-07;15302.39648438;9175.21191406;59.95930099
SE;SUDESTE;2024-11-07;204615.328125;83011.0546875;40.56930161
S;SUL;2024-11-07;20459.2421875;12946.15039063;63.27780151
NE;NORDESTE;2024-11-08;51691.2265625;22661.203125;43.83959961
N;NORTE;2024-11-08;15302.39648438;9102.64648438;59.48509979
SE;SUDESTE;2024-11-08;204615.328125;83534.34375;40.82509995
S;SUL;2024-11-08;20459.2421875;13001.23144531;63.54700089
NE;NORDESTE;2024-11-09;51691.2265625;22634.8671875;43.78860092
N;NORTE;2024-11-09;15302.39648438;9050.82421875;59.14649963
SE;SUDESTE;2024-11-09;204615.328125;84409.453125;41.25279999
S;SUL;2024-11-09;20459.2421875;13115.15722656;64.10379791
NE;NORDESTE;2024-11-10;51691.2265625;22637.578125;43.79389954
N;NORTE;2024-11-10;15302.39648438;9028.61914063;59.00130081
SE;SUDESTE;2024-11-10;204615.328125;85178.28125;41.62850189
S;SUL;2024-11-10;20459.2421875;13258.00683594;64.80200195
NE;NORDESTE;2024-11-11;51691.2265625;22632.59570313;43.78419876
N;NORTE;2024-11-11;15302.39648438;8945.13769531;58.4557991
SE;SUDESTE;2024-11-11;204615.328125;85496.1640625;41.78390121
S;SUL;2024-11-11;20459.2421875;13199.21484375;64.51470184
NE;NORDESTE;2024-11-12;51691.2265625;22645.00585938;43.80820084
N;NORTE;2024-11-12;15302.39648438;8848.93164063;57.82709885
SE;SUDESTE;2024-11-12;204615.328125;85496.1640625;41.78390121
S;SUL;2024-11-12;20459.2421875;13115.59863281;64.10600281
NE;NORDESTE;2024-11-13;51691.2265625;22730.24609375;43.97309875
N;NORTE;2024-11-13;15302.39648438;8765.87304688;57.28430176
SE;SUDESTE;2024-11-13;204615.328125;85831.6875;41.94779968
S;SUL;2024-11-13;20459.2421875;13113.53515625;64.09590149
NE;NORDESTE;2024-11-14;51691.2265625;22757.8828125;44.02659988
N;NORTE;2024-11-14;15302.39648438;8707.76074219;56.90459824
SE;SUDESTE;2024-11-14;204615.328125;86051.59375;42.05530167
S;SUL;2024-11-14;20459.2421875;13076.69433594;63.91579819
NE;NORDESTE;2024-11-15;51691.2265625;22782.63085938;44.07450104
N;NORTE;2024-11-15;15302.39648438;8698.53613281;56.84429932
SE;SUDESTE;2024-11-15;204615.328125;86433.9765625;42.24219894
S;SUL;2024-11-15;20459.2421875;13150.13769531;64.27480316
NE;NORDESTE;2024-11-16;51691.2265625;22793.078125;44.09469986
N;NORTE;2024-11-16;15302.39648438;8685.46679688;56.75889969
SE;SUDESTE;2024-11-16;204615.328125;86934.703125;42.48690033
S;SUL;2024-11-16;20459.2421875;13204.66015625;64.54129791
NE;NORDESTE;2024-11-17;51691.2265625;22834.61914063;44.17499924
N;NORTE;2024-11-17;15302.39648438;8672.11132813;56.67160034
SE;SUDESTE;2024-11-17;204615.328125;87441.90625;42.73479843
S;SUL;2024-11-17;20459.2421875;13236.87695313;64.69879913
NE;NORDESTE;2024-11-18;51691.2265625;22909.18164063;44.31930161
N;NORTE;2024-11-18;15302.39648438;8635.68847656;56.43360138
SE;SUDESTE;2024-11-18;204615.328125;87733.953125;42.87749863
S;SUL;2024-11-18;20459.2421875;13163.46875;64.33999634
NE;NORDESTE;2024-11-19;51691.2265625;22984.78710938;44.46559906
N;NORTE;2024-11-19;15302.39648438;8561.76464844;55.95050049
SE;SUDESTE;2024-11-19;204615.328125;87914.25;42.96559906
S;SUL;2024-11-19;20459.2421875;13046.04003906;63.76599884
NE;NORDESTE;2024-11-20;51691.2265625;23028.30664063;44.54970169
N;NORTE;2024-11-20;15302.39648438;8493.09960938;55.50180054
SE;SUDESTE;2024-11-20;204615.328125;88111.6953125;43.06209946
S;SUL;2024-11-20;20459.2421875;12940.30664063;63.24919891
NE;NORDESTE;2024-11-21;51691.2265625;23089.80664063;44.66870117
N;NORTE;2024-11-21;15302.39648438;8408.87792969;54.95140076
SE;SUDESTE;2024-11-21;204615.328125;88120.3984375;43.06639862
S;SUL;2024-11-21;20459.2421875;12777.88964844;62.45529938
NE;NORDESTE;2024-11-22;51691.2265625;23161.66796875;44.80770111
N;NORTE;2024-11-22;15302.39648438;8310.8984375;54.31110001
SE;SUDESTE;2024-11-22;204615.328125;87964.5625;42.99020004
S;SUL;2024-11-22;20459.2421875;12586.24511719;61.51860046
NE;NORDESTE;2024-11-23;51691.2265625;23206.90820313;44.89530182
N;NORTE;2024-11-23;15302.39648438;8230.69238281;53.78689957
SE;SUDESTE;2024-11-23;204615.328125;88137.5390625;43.0746994
S;SUL;2024-11-23;20459.2421875;12409.75390625;60.65599823
NE;NORDESTE;2024-11-24;51691.2265625;23260.015625;44.9980011
N;NORTE;2024-11-24;15302.39648438;8202.01757813;53.59960175
SE;SUDESTE;2024-11-24;204615.328125;88345.3046875;43.17630005
S;SUL;2024-11-24;20459.2421875;12315.93847656;60.19739914
NE;NORDESTE;2024-11-25;51691.2265625;23276.31054688;45.02949905
N;NORTE;2024-11-25;15302.39648438;8157.44384766;53.30830002
SE;SUDESTE;2024-11-25;204615.328125;88110.6015625;43.06159973
S;SUL;2024-11-25;20459.2421875;12164.36328125;59.45660019
NE;NORDESTE;2024-11-26;51691.2265625;23338.19726563;45.14920044
N;NORTE;2024-11-26;15302.39648438;8106.73291016;52.97689819
SE;SUDESTE;2024-11-26;204615.328125;87946.71875;42.98149872
S;SUL;2024-11-26;20459.2421875;11977.01171875;58.54079819
NE;NORDESTE;2024-11-27;51691.2265625;23377.58789063;45.22539902
N;NORTE;2024-11-27;15302.39648438;8055.92822266;52.64490128
SE;SUDESTE;2024-11-27;204615.328125;87605.6875;42.81480026
S;SUL;2024-11-27;20459.2421875;11797.32519531;57.66260147
NE;NORDESTE;2024-11-28;51691.2265625;23419.890625;45.30730057
N;NORTE;2024-11-28;15302.39648438;8011.15917969;52.35229874
SE;SUDESTE;2024-11-28;204615.328125;87366.578125;42.69800186
S;SUL;2024-11-28;20459.2421875;11699.30175781;57.18349838
NE;NORDESTE;2024-11-29;51691.2265625;23457.296875;45.37960052
N;NORTE;2024-11-29;15302.39648438;7967.62988281;52.06790161
SE;SUDESTE;2024-11-29;204615.328125;87144.0546875;42.58919907
S;SUL;2024-11-29;20459.2421875;11636.89941406;56.8783989
NE;NORDESTE;2024-11-30;51691.2265625;23505.16015625;45.47219849
N;NORTE;2024-11-30;15302.39648438;7943.96777344;51.91320038
SE;SUDESTE;2024-11-30;204615.328125;87276.796875;42.65409851
S;SUL;2024-11-30;20459.2421875;11613.828125;56.76570129
NE;NORDESTE;2024-12-01;51691.2265625;23538.90429688;45.53749847
N;NORTE;2024-12-01;15302.39648438;7930.67089844;51.82630157
SE;SUDESTE;2024-12-01;204615.328125;87358.5546875;42.69400024
S;SUL;2024-12-01;20459.2421875;11579.31835938;56.59700012
NE;NORDESTE;2024-12-02;51691.2265625;23525.07617188;45.51079941
N;NORTE;2024-12-02;15302.39648438;7874.296875;51.457901
SE;SUDESTE;2024-12-02;204615.328125;87067.1875;42.55160141
S;SUL;2024-12-02;20459.2421875;11513.90136719;56.27730179
NE;NORDESTE;2024-12-03;51691.2265625;23526.79296875;45.51409912
N;NORTE;2024-12-03;15302.39648438;7825.24511719;51.13740158
SE;SUDESTE;2024-12-03;204615.328125;87062.625;42.54940033
S;SUL;2024-12-03;20459.2421875;11414.05175781;55.78919983
NE;NORDESTE;2024-12-04;51691.2265625;23522.46875;45.50569916
N;NORTE;2024-12-04;15302.39648438;7776.16308594;50.8166008
SE;SUDESTE;2024-12-04;204615.328125;87422.90625;42.7254982
S;SUL;2024-12-04;20459.2421875;11358.91992188;55.5196991
NE;NORDESTE;2024-12-05;51691.2265625;23544.03125;45.54740143
N;NORTE;2024-12-05;15302.39648438;7758.16503906;50.69900131
SE;SUDESTE;2024-12-05;204615.328125;87932.734375;42.97470093
S;SUL;2024-12-05;20459.2421875;11334.8828125;55.40230179
NE;NORDESTE;2024-12-06;51691.2265625;23520.88867188;45.50270081
N;NORTE;2024-12-06;15302.39648438;7754.15917969;50.67279816
SE;SUDESTE;2024-12-06;204615.328125;88140.828125;43.07640076
S;SUL;2024-12-06;20459.2421875;11250.24707031;54.98860168
NE;NORDESTE;2024-12-07;51691.2265625;23549.45703125;45.55789948
N;NORTE;2024-12-07;15302.39648438;7752.58398438;50.66249847
SE;SUDESTE;2024-12-07;204615.328125;88439.09375;43.2220993
S;SUL;2024-12-07;20459.2421875;11499.64648438;56.20759964
NE;NORDESTE;2024-12-08;51691.2265625;23618.25195313;45.69100189
N;NORTE;2024-12-08;15302.39648438;7737.69287109;50.56520081
SE;SUDESTE;2024-12-08;204615.328125;88787.375;43.39229965
S;SUL;2024-12-08;20459.2421875;11984.64257813;58.5780983
NE;NORDESTE;2024-12-09;51691.2265625;23664.19726563;45.7798996
N;NORTE;2024-12-09;15302.39648438;7704.77880859;50.35010147
SE;SUDESTE;2024-12-09;204615.328125;88897.90625;43.44639969
S;SUL;2024-12-09;20459.2421875;12599.56152344;61.58369827
NE;NORDESTE;2024-12-10;51691.2265625;23676.33984375;45.80339813
N;NORTE;2024-12-10;15302.39648438;7675.60693359;50.15950012
SE;SUDESTE;2024-12-10;204615.328125;89176.6171875;43.58259964
S;SUL;2024-12-10;20459.2421875;13166.35742188;64.35410309
NE;NORDESTE;2024-12-11;51691.2265625;23737.25585938;45.9211998
N;NORTE;2024-12-11;15302.39648438;7665.00878906;50.09030151
SE;SUDESTE;2024-12-11;204615.328125;89408.3125;43.69580078
S;SUL;2024-12-11;20459.2421875;13562.69921875;66.29129791
NE;NORDESTE;2024-12-12;51691.2265625;23750.25390625;45.94639969
N;NORTE;2024-12-12;15302.39648438;7631.39599609;49.87060165
SE;SUDESTE;2024-12-12;204615.328125;89851.265625;43.91230011
S;SUL;2024-12-12;20459.2421875;13832.49414063;67.61000061
NE;NORDESTE;2024-12-13;51691.2265625;23770.05859375;45.98469925
N;NORTE;2024-12-13;15302.39648438;7626.04492188;49.83560181
SE;SUDESTE;2024-12-13;204615.328125;90147.3984375;44.05699921
S;SUL;2024-12-13;20459.2421875;14077.10644531;68.80560303
NE;NORDESTE;2024-12-14;51691.2265625;23812.31054688;46.06639862
N;NORTE;2024-12-14;15302.39648438;7620.80175781;49.80139923
SE;SUDESTE;2024-12-14;204615.328125;90445.796875;44.20280075
S;SUL;2024-12-14;20459.2421875;14382.01367188;70.29589844
NE;NORDESTE;2024-12-15;51691.2265625;23850.83007813;46.14099884
N;NORTE;2024-12-15;15302.39648438;7618.95800781;49.78929901
SE;SUDESTE;2024-12-15;204615.328125;90958.546875;44.45339966
S;SUL;2024-12-15;20459.2421875;14675.07714844;71.72840118
NE;NORDESTE;2024-12-16;51691.2265625;23895.74414063;46.22790146
N;NORTE;2024-12-16;15302.39648438;7609.55078125;49.72779846
SE;SUDESTE;2024-12-16;204615.328125;91395.3984375;44.66690063
S;SUL;2024-12-16;20459.2421875;14948.87207031;73.06659698
NE;NORDESTE;2024-12-17;51691.2265625;23912.29296875;46.25989914
N;NORTE;2024-12-17;15302.39648438;7598.39501953;49.6548996
SE;SUDESTE;2024-12-17;204615.328125;91829.9609375;44.87929916
S;SUL;2024-12-17;20459.2421875;15201.4609375;74.30120087
NE;NORDESTE;2024-12-18;51691.2265625;23940.59765625;46.3146019
N;NORTE;2024-12-18;15302.39648438;7599.02197266;49.6590004
SE;SUDESTE;2024-12-18;204615.328125;92144.0703125;45.03279877
S;SUL;2024-12-18;20459.2421875;15429.03808594;75.41349792
NE;NORDESTE;2024-12-19;51691.2265625;23992.53320313;46.4151001
N;NORTE;2024-12-19;15302.39648438;7610.37695313;49.73320007
SE;SUDESTE;2024-12-19;204615.328125;92344.3984375;45.13069916
S;SUL;2024-12-19;20459.2421875;15618.57519531;76.33989716
NE;NORDESTE;2024-12-20;51691.2265625;24024.08007813;46.47610092
N;NORTE;2024-12-20;15302.39648438;7630.15576172;49.86249924
SE;SUDESTE;2024-12-20;204615.328125;92729.71875;45.31900024
S;SUL;2024-12-20;20459.2421875;15748.7734375;76.9763031
NE;NORDESTE;2024-12-21;51691.2265625;24099.23242188;46.62149811
N;NORTE;2024-12-21;15302.39648438;7645.61376953;49.96350098
SE;SUDESTE;2024-12-21;204615.328125;93314.578125;45.60490036
S;SUL;2024-12-21;20459.2421875;15828.49707031;77.36599731
NE;NORDESTE;2024-12-22;51691.2265625;24196.28125;46.80929947
N;NORTE;2024-12-22;15302.39648438;7674.31884766;50.15110016
SE;SUDESTE;2024-12-22;204615.328125;94085.3671875;45.98160172
S;SUL;2024-12-22;20459.2421875;15838.26074219;77.41369629
NE;NORDESTE;2024-12-23;51691.2265625;24301.51953125;47.01290131
N;NORTE;2024-12-23;15302.39648438;7717.85986328;50.43560028
SE;SUDESTE;2024-12-23;204615.328125;94844.6484375;46.35269928
S;SUL;2024-12-23;20459.2421875;15874.04785156;77.58860016
NE;NORDESTE;2024-12-24;51691.2265625;24412.54296875;47.2276001
N;NORTE;2024-12-24;15302.39648438;7774.00488281;50.80250168
SE;SUDESTE;2024-12-24;204615.328125;95481.328125;46.66379929
S;SUL;2024-12-24;20459.2421875;15962.83007813;78.02259827
NE;NORDESTE;2024-12-25;51691.2265625;24559.19726563;47.51129913
N;NORTE;2024-12-25;15302.39648438;7833.59912109;51.19200134
SE;SUDESTE;2024-12-25;204615.328125;96424.8359375;47.12490082
S;SUL;2024-12-25;20459.2421875;16079.11621094;78.59100342
NE;NORDESTE;2024-12-26;51691.2265625;24698.78125;47.78139877
N;NORTE;2024-12-26;15302.39648438;7894.34277344;51.58890152
SE;SUDESTE;2024-12-26;204615.328125;97353.5078125;47.5788002
S;SUL;2024-12-26;20459.2421875;16149.09765625;78.93299866
NE;NORDESTE;2024-12-27;51691.2265625;24825.60742188;48.02669907
N;NORTE;2024-12-27;15302.39648438;7956.04980469;51.99219894
SE;SUDESTE;2024-12-27;204615.328125;98868.765625;48.31930161
S;SUL;2024-12-27;20459.2421875;16199.30664063;79.17839813
NE;NORDESTE;2024-12-28;51691.2265625;24983.83984375;48.33280182
N;NORTE;2024-12-28;15302.39648438;8016.85009766;52.38949966
SE;SUDESTE;2024-12-28;204615.328125;100250.84375;48.99480057
S;SUL;2024-12-28;20459.2421875;16236.20996094;79.3588028
NE;NORDESTE;2024-12-29;51691.2265625;25208.85351563;48.76810074
N;NORTE;2024-12-29;15302.39648438;8093.05175781;52.88750076
SE;SUDESTE;2024-12-29;204615.328125;101712.1953125;49.70899963
S;SUL;2024-12-29;20459.2421875;16240.5078125;79.37979889
NE;NORDESTE;2024-12-30;51691.2265625;25427.34570313;49.19079971
N;NORTE;2024-12-30;15302.39648438;8165.16015625;53.3586998
SE;SUDESTE;2024-12-30;204615.328125;102961.34375;50.31949997
S;SUL;2024-12-30;20459.2421875;16238.79199219;79.37139893
NE;NORDESTE;2024-12-31;51691.2265625;25670.5625;49.66139984
N;NORTE;2024-12-31;15302.39648438;8229.32128906;53.77799988
SE;SUDESTE;2024-12-31;204615.328125;104283.3828125;50.96559906
S;SUL;2024-12-31;20459.2421875;16217.70800781;79.2684021
