id_subsistema;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
SE;SUDESTE/CENTRO-OESTE;2024-05-17 02:00:00;19773.68164062;5509.21679687;4.0;8.42500019;37831.942;-12536.61899999
S;SUL;2024-05-17 02:00:00;8244.43945312;912.4119873;762.31097412;1.0;9710.78099999;209.381
NE;NORDESTE;2024-05-17 03:00:00;2946.06909179;290.98699951;15273.24804687;1.42700004;12167.08899999;6344.642
N;NORTE;2024-05-17 03:00:00;12280.09667968;1141.62805175;0.18799999;0.0;7584.79299999;5837.12
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 03:00:00;42585.625;7887.701;16020.564;10.849;66504.74;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-17 03:00:00;19353.234375;5523.87207031;4.0;8.42199993;37161.07299999;-12271.54499999
S;SUL;2024-05-17 03:00:00;8006.22509765;931.21398925;743.12799072;1.0;9591.784;89.783
NE;NORDESTE;2024-05-17 04:00:00;2897.68408203;298.60198974;14545.18359375;1.41700005;12004.291;5738.59599999
N;NORTE;2024-05-17 04:00:00;12923.96875;1143.49804687;0.18799999;0.0;7475.797;6591.858
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 04:00:00;43474.579;7882.985;15304.274;9.831;66671.67;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-17 04:00:00;19237.82617187;5528.42675781;4.0;8.41399955;37493.369;-12714.702
S;SUL;2024-05-17 04:00:00;8415.09960937;912.45800781;754.90197753;0.0;9698.212;384.248
NE;NORDESTE;2024-05-17 05:00:00;2851.05395507;294.41000366;14839.06542968;97.17299652;11909.08599999;6172.616
N;NORTE;2024-05-17 05:00:00;13998.1328125;1135.47802734;1.20099997;5.40000009;7390.22599999;7749.986
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 05:00:00;45565.139;7859.43;15534.988;112.967;69072.52;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-17 05:00:00;19962.41210937;5535.02685546;4.0;10.39400005;39388.478;-13876.64499999
S;SUL;2024-05-17 05:00:00;8753.54003906;894.51501464;690.72198486;0.0;10384.734;-45.957
NE;NORDESTE;2024-05-17 06:00:00;2478.52099609;300.69100952;14399.1171875;1528.85498046;11725.47499999;6981.709
N;NORTE;2024-05-17 06:00:00;13060.11230468;1115.02294921;0.46200001;111.45800018;7028.71999999;7258.335
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 06:00:00;47376.679;7852.709;15080.059;2217.351;72526.8;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-17 06:00:00;21152.91210937;5541.49902343;4.0;557.53900146;42004.071;-14748.121
S;SUL;2024-05-17 06:00:00;10685.13378906;895.49597167;676.47998046;19.49900054;11768.53199999;508.077
NE;NORDESTE;2024-05-17 07:00:00;2336.85107421;309.51901245;14072.95898437;4621.68505859;12426.917;8914.097
N;NORTE;2024-05-17 07:00:00;10630.94726562;1119.72302246;1.80999994;416.71499633;7052.638;5116.557
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 07:00:00;44874.332;7878.01;14775.334;9337.654;76865.33;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-17 07:00:00;20447.87109375;5561.32177734;4.0;4010.3359375;44201.166;-14177.636
S;SUL;2024-05-17 07:00:00;11458.66210937;887.44598388;696.56500244;288.91799926;13184.60899999;146.982
NE;NORDESTE;2024-05-17 08:00:00;2367.92504882;298.2210083;14301.06738281;5990.27197265;13344.79199999;9612.69299999
N;NORTE;2024-05-17 08:00:00;9736.3984375;1124.44494628;0.62199997;757.85797119;7432.02699999;4187.296
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 08:00:00;43475.561;7981.02;14940.306;15323.373;81720.26;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-17 08:00:00;20573.8828125;5661.44189453;4.0;7714.453125;46598.19899999;-12644.421
S;SUL;2024-05-17 08:00:00;10797.35546875;896.9119873;634.61700439;860.78997802;14345.242;-1155.568
NE;NORDESTE;2024-05-17 09:00:00;2396.27905273;306.19500732;13410.3046875;6892.91796875;13764.89;9240.807
N;NORTE;2024-05-17 09:00:00;9463.46777343;1129.3630371;0.73199999;1038.83605957;7680.54099999;3951.858
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 09:00:00;42788.629;8226.854;14058.673;19356.77;84430.93;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-17 09:00:00;20701.18945312;5891.26513671;4.0;10004.56347656;48280.492;-11679.474
S;SUL;2024-05-17 09:00:00;10227.69238281;900.03100585;643.63598632;1420.45300292;14705.003;-1513.191
NE;NORDESTE;2024-05-17 10:00:00;2393.64501953;312.13400268;12213.99902343;7698.60498046;13817.23199999;8801.151
N;NORTE;2024-05-17 10:00:00;9619.47851562;1135.99804687;0.35100001;1231.03295898;7825.21299999;4161.648
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 10:00:00;43154.095;8382.889;12757.281;22259.7;86553.97;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-17 10:00:00;20750.0625;6013.95703125;4.0;11462.96386718;49835.29599999;-11604.31199999
S;SUL;2024-05-17 10:00:00;10390.90820312;920.79998779;538.93103027;1867.09802246;15076.22399999;-1358.487
NE;NORDESTE;2024-05-17 11:00:00;2394.0739746;313.84100341;11493.75195312;7817.87402343;13774.69699999;8244.84399999
N;NORTE;2024-05-17 11:00:00;10528.81640625;1141.55895996;0.35100001;1278.56005859;7780.001;5169.285
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 11:00:00;44002.742;8429.273;11923.76;23090.717;87446.49;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-17 11:00:00;20869.7890625;6037.44384765;4.0;11863.10742187;50592.322;-11817.982
S;SUL;2024-05-17 11:00:00;10210.06347656;936.42901611;425.65701293;2131.17602539;15299.472;-1596.147
NE;NORDESTE;2024-05-17 12:00:00;2381.72412109;300.04299926;10956.53515625;7719.84277343;13512.61999999;7845.52499999
N;NORTE;2024-05-17 12:00:00;11092.2109375;1142.99304199;0.35100001;1202.48901367;7693.932;5744.11199999
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 12:00:00;42784.052;8438.501;11357.381;22483.829;85063.76;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-17 12:00:00;20689.41015625;6060.01123046;4.0;11379.38867187;49846.002;-11713.19099999
S;SUL;2024-05-17 12:00:00;8620.70605468;935.45397949;396.49499511;2182.10791015;14011.20899999;-1876.446
NE;NORDESTE;2024-05-17 13:00:00;2416.5270996;296.55200195;10038.66113281;7163.73095703;13600.20099999;6315.27
N;NORTE;2024-05-17 13:00:00;12534.0;1142.75097656;0.35100001;1027.00598144;7961.51299999;6742.595
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 13:00:00;47137.831;8399.254;10428.242;20696.109;86661.44;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-17 13:00:00;22203.91210937;6048.43310546;4.0;10555.140625;50649.288;-11837.802
S;SUL;2024-05-17 13:00:00;9983.39160156;911.51800537;385.23001098;1950.23095703;14450.434;-1220.063
NE;NORDESTE;2024-05-17 14:00:00;2413.30102539;294.58499145;9141.25585937;5827.14892578;13756.76199999;3919.529
N;NORTE;2024-05-17 14:00:00;14838.79003906;1155.33496093;0.35100001;844.61700439;8158.04899999;8681.044
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 14:00:00;53213.196;8317.867;9468.602;17212.316;88211.98;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-17 14:00:00;24400.75976562;5953.73193359;4.0;8981.89941406;51579.52099999;-12239.131
S;SUL;2024-05-17 14:00:00;11560.34570312;914.21502685;322.99499511;1558.65100097;14717.649;-361.442
NE;NORDESTE;2024-05-17 15:00:00;2647.35205078;301.59899902;8591.29980468;4726.75585937;13683.40299999;2583.60399999
N;NORTE;2024-05-17 15:00:00;16696.42773437;1177.16796875;0.35100001;613.79797363;8162.65799999;10325.087
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 15:00:00;58262.814;7817.009;8855.074;13152.407;88087.3;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-17 15:00:00;26474.18359375;5428.78222656;4.0;6781.9321289;51344.786;-12655.888
S;SUL;2024-05-17 15:00:00;12444.84960937;909.46002197;259.42300415;1029.9210205;14896.45699999;-252.803
NE;NORDESTE;2024-05-17 16:00:00;3532.2199707;312.9079895;8868.30566406;2332.76611328;13468.538;1577.66199999
N;NORTE;2024-05-17 16:00:00;18211.31054687;1180.00305175;0.35100001;338.79199218;8005.219;11725.238
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 16:00:00;64262.117;7688.007;9140.966;6287.143;87378.23;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-17 16:00:00;28962.01367187;5251.41503906;4.0;3186.80908203;50967.209;-13562.971
S;SUL;2024-05-17 16:00:00;13556.57226562;943.68103027;268.30899047;428.77600097;14937.267;260.071
NE;NORDESTE;2024-05-17 17:00:00;4850.60302734;323.97000122;8985.25097656;286.48800659;13554.123;892.189
N;NORTE;2024-05-17 17:00:00;19204.20507812;1151.52697753;0.347;101.16899871;7831.92;12625.328
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 17:00:00;69562.18;7655.423;9262.626;823.842;87397.16;-93.08
SE;SUDESTE/CENTRO-OESTE;2024-05-17 17:00:00;31130.7578125;5216.70410156;5.0;395.41299438;50813.37099999;-14065.49599999
S;SUL;2024-05-17 17:00:00;14376.61425781;963.22198486;272.02801513;40.77199935;15197.742;454.894
NE;NORDESTE;2024-05-17 18:00:00;5481.80615234;318.50601196;9866.85742187;12.43599987;13684.916;1994.689
N;NORTE;2024-05-17 18:00:00;18231.51367187;1140.9119873;8.842;8.72399997;7680.52799999;11709.463
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 18:00:00;71703.972;7591.771;10144.455;36.056;89795.12;-318.87
SE;SUDESTE/CENTRO-OESTE;2024-05-17 18:00:00;33636.953125;5200.7109375;5.0;13.8959999;52592.51;-13735.95
S;SUL;2024-05-17 18:00:00;14353.70019531;931.6420288;263.75601196;1.0;15837.16799999;-287.07
NE;NORDESTE;2024-05-17 19:00:00;5516.13085937;319.87701416;11293.1015625;2.08899998;13502.37;3628.829
N;NORTE;2024-05-17 19:00:00;16789.37695312;1137.7290039;8.95499992;0.0;7719.364;10216.69699999
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 19:00:00;68452.816;7623.565;11600.988;11.174;88052.45;-363.91
SE;SUDESTE/CENTRO-OESTE;2024-05-17 19:00:00;31730.99609375;5246.68310546;5.5;8.08500003;51405.25;-14413.985
S;SUL;2024-05-17 19:00:00;14416.31054687;919.27600097;293.43099975;1.0;15425.46599999;204.552
NE;NORDESTE;2024-05-17 20:00:00;5740.24707031;324.11898803;11809.60058593;2.08699989;13459.69699999;4416.357
N;NORTE;2024-05-17 20:00:00;16210.47167968;1147.64099121;3.717;0.0;7699.471;9662.35899999
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 20:00:00;66042.297;7681.873;12210.098;11.17;86133.53;-188.09
SE;SUDESTE/CENTRO-OESTE;2024-05-17 20:00:00;30797.94726562;5276.33398437;6.0;8.08300018;50399.542;-14311.178
S;SUL;2024-05-17 20:00:00;13293.63085937;933.77899169;390.77999877;1.0;14574.822;44.368
NE;NORDESTE;2024-05-17 21:00:00;5858.27978515;325.67599487;12025.1328125;2.05800008;13846.441;4364.70599999
N;NORTE;2024-05-17 21:00:00;16207.63671875;1171.11401367;1.65600001;0.0;7878.07499999;9502.332
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 21:00:00;64990.786;7714.008;12501.391;11.168;85247.6;-30.25
SE;SUDESTE/CENTRO-OESTE;2024-05-17 21:00:00;29812.37890625;5281.90478515;6.0;8.10999965;49541.967;-14433.574
S;SUL;2024-05-17 21:00:00;13112.49121093;935.31298828;468.60198974;1.0;13981.117;536.289
NE;NORDESTE;2024-05-17 22:00:00;5809.1040039;319.64999389;11314.421875;2.05500006;13794.694;3650.537
N;NORTE;2024-05-17 22:00:00;16596.9921875;1194.61901855;4.21799993;0.0;7975.85599999;9819.974
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 22:00:00;63170.903;7713.688;11819.893;11.131;82715.62;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-17 22:00:00;27734.87304687;5278.87207031;5.0;8.07600021;47780.01599999;-14753.194
S;SUL;2024-05-17 22:00:00;13029.93164062;920.54699707;496.25299072;1.0;13165.049;1282.683
NE;NORDESTE;2024-05-17 23:00:00;5391.01708984;330.95700073;10454.06445312;2.04999995;13494.381;2683.707
N;NORTE;2024-05-17 23:00:00;17131.98632812;1197.95800781;18.49099922;0.0;7885.206;10463.23
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-17 23:00:00;60188.842;7694.948;10999.05;11.15;78893.99;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-17 23:00:00;24897.83203125;5251.39599609;5.0;8.10000038;45449.917;-15287.588
S;SUL;2024-05-17 23:00:00;12768.00488281;914.63702392;521.49499511;1.0;12064.486;2140.65099999
NE;NORDESTE;2024-05-18 00:00:00;4195.77490234;335.00698852;9793.31152343;2.04200005;13018.668;1307.468
N;NORTE;2024-05-18 00:00:00;16632.9375;1172.53503417;33.73400115;0.0;7839.70799999;9999.499
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 00:00:00;56778.733;7660.509;10369.834;11.125;74820.2;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 00:00:00;23118.0234375;5234.37890625;5.0;8.08300018;42878.888;-14513.40299999
S;SUL;2024-05-18 00:00:00;12831.99707031;918.58801269;537.7880249;1.0;11082.937;3206.436
NE;NORDESTE;2024-05-18 01:00:00;3468.20507812;338.43499755;9246.26855468;2.04200005;12666.62099999;388.32999999
N;NORTE;2024-05-18 01:00:00;15369.6171875;1173.27099609;16.29800033;0.0;7764.49799999;8794.688
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 01:00:00;54017.238;7661.442;9769.27;10.705;71458.66;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 01:00:00;22110.38867187;5234.29394531;5.0;7.6630001;40620.90199999;-13263.55699999
S;SUL;2024-05-18 01:00:00;13069.02832031;915.4420166;501.70300292;1.0;10406.634;4080.539
NE;NORDESTE;2024-05-18 02:00:00;3049.01196289;337.92999267;8575.39355468;2.04299998;12419.034;-454.655
N;NORTE;2024-05-18 02:00:00;14627.06640625;1173.7960205;13.97999954;0.0;7663.97699999;8150.86499999
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 02:00:00;52362.913;7699.649;9096.401;10.694;69169.66;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 02:00:00;21261.64453125;5272.52001953;5.0;7.65100002;39134.96;-12588.14499999
S;SUL;2024-05-18 02:00:00;13425.19140625;915.40301513;502.02700805;1.0;9951.686;4891.935
NE;NORDESTE;2024-05-18 03:00:00;2854.24902343;330.89001464;8066.54785156;1.74800002;12243.273;-989.838
N;NORTE;2024-05-18 03:00:00;14626.3046875;1172.62402343;46.8409996;0.0;7563.44099999;8282.329
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 03:00:00;51426.336;7701.298;8648.965;10.405;67787.0;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 03:00:00;20706.0234375;5282.01416015;4.0;7.65700006;38239.69899999;-12240.00499999
S;SUL;2024-05-18 03:00:00;13239.75878906;915.77001953;531.57598876;1.0;9740.591;4947.514
NE;NORDESTE;2024-05-18 04:00:00;2861.88696289;338.88000488;8180.4609375;1.34800004;12045.598;-663.022
N;NORTE;2024-05-18 04:00:00;14061.46484375;1173.43798828;38.19300079;0.0;7444.023;7829.073
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 04:00:00;50672.29;7700.382;8762.454;10.011;67145.14;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 04:00:00;20615.30859375;5273.34716796;4.0;7.6630001;37966.348;-12066.02999999
S;SUL;2024-05-18 04:00:00;13133.62988281;914.71697998;539.79998779;1.0;9689.168;4899.979
NE;NORDESTE;2024-05-18 05:00:00;2778.56005859;330.66299438;7795.56689453;104.22000122;11755.60199999;-746.592
N;NORTE;2024-05-18 05:00:00;14421.01464843;1172.74597167;13.4300003;5.09499979;7402.92299999;8209.36299999
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 05:00:00;51077.929;7675.612;8447.327;119.207;67320.08;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 05:00:00;20659.06054687;5258.03515625;4.0;9.89200019;38322.848;-12391.86
S;SUL;2024-05-18 05:00:00;13219.29296875;914.16802978;634.33001708;0.0;9838.70199999;4929.089
NE;NORDESTE;2024-05-18 06:00:00;2785.2980957;323.86700439;7135.71386718;1929.80102539;11286.31299999;888.367
N;NORTE;2024-05-18 06:00:00;13043.92382812;1169.96801757;9.0909996;106.77899932;7029.044;7300.718
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 06:00:00;49442.189;7666.317;7770.276;2615.965;67494.75;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 06:00:00;20584.70898437;5263.60693359;4.0;566.30999755;38831.65699999;-12413.03099999
S;SUL;2024-05-18 06:00:00;13028.2578125;908.875;621.4710083;13.0749998;10347.73299999;4223.946
NE;NORDESTE;2024-05-18 07:00:00;2599.69995117;323.51901245;6036.03808593;5429.453125;11349.287;3039.423
N;NORTE;2024-05-18 07:00:00;10887.41308593;1168.29797363;10.89900016;388.97198486;6900.73399999;5554.848
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 07:00:00;45024.425;7628.156;6588.691;10158.651;69399.92;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 07:00:00;20234.2578125;5224.56298828;4.0;4099.09521484;40249.34899999;-10687.43399999
S;SUL;2024-05-18 07:00:00;11303.0546875;911.77600097;537.75402832;241.1309967;10900.55299999;2093.163
NE;NORDESTE;2024-05-18 08:00:00;2636.34301757;310.38198852;6053.04199218;7083.76123046;11745.159;4338.36899999
N;NORTE;2024-05-18 08:00:00;10052.390625;1171.46704101;17.30100059;693.12298583;7089.86099999;4844.421
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 08:00:00;42086.781;7614.587;6456.853;16345.063;72503.28;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 08:00:00;20075.71484375;5203.30810546;4.0;7818.71777343;41908.229;-8806.48799999
S;SUL;2024-05-18 08:00:00;9322.33203125;929.42999267;382.51000976;749.46099853;11760.03499999;-376.302
NE;NORDESTE;2024-05-18 09:00:00;2531.89501953;314.26300048;5450.47216796;7728.24023437;12024.87699999;3999.993
N;NORTE;2024-05-18 09:00:00;10003.31542968;1171.71496582;29.49300003;978.58300781;7168.09399999;5015.012
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 09:00:00;41134.262;7680.926;5842.118;19884.084;74541.39;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 09:00:00;19697.29882812;5267.30810546;4.0;10027.22363281;43127.658;-8131.827
S;SUL;2024-05-18 09:00:00;8901.75292968;927.64001464;358.15301513;1150.0369873;12220.761;-883.178
NE;NORDESTE;2024-05-18 10:00:00;2465.25390625;324.02200317;5152.2290039;8076.85009765;12290.651;3727.704
N;NORTE;2024-05-18 10:00:00;9830.20703125;1174.91003417;43.25899887;1189.9420166;7181.836;5056.482
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 10:00:00;40548.384;7702.481;5499.699;22215.795;75966.36;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 10:00:00;19622.10546875;5286.21679687;4.0;11571.07421875;43977.052;-7493.656
S;SUL;2024-05-18 10:00:00;8630.81835937;917.33197021;300.21099853;1377.92895507;12516.82;-1290.53
NE;NORDESTE;2024-05-18 11:00:00;2391.16992187;337.39300537;4652.70019531;7967.35205078;12448.56099999;2900.054
N;NORTE;2024-05-18 11:00:00;9987.07226562;1177.79003906;44.06299972;1313.54699707;7324.45899999;5198.013
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 11:00:00;41120.448;7748.776;5078.315;22935.806;76883.35;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 11:00:00;19823.71289062;5314.04199218;4.0;12121.08398437;44331.138;-7068.3
S;SUL;2024-05-18 11:00:00;8918.49414062;919.55102539;377.55200195;1533.82299804;12779.18699999;-1029.767
NE;NORDESTE;2024-05-18 12:00:00;2327.62402343;321.7829895;4538.71582031;7372.75195312;12260.067;2300.808
N;NORTE;2024-05-18 12:00:00;9994.15332031;1163.75500488;77.09500122;1272.32702636;7220.88399999;5286.446
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 12:00:00;41054.164;7717.29;5164.258;22068.35;76004.06;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 12:00:00;19681.81054687;5322.81103515;4.0;11923.08789062;44110.78299999;-7179.074
S;SUL;2024-05-18 12:00:00;9050.57714843;908.940979;544.44702148;1500.18298339;12412.328;-408.18
NE;NORDESTE;2024-05-18 13:00:00;2377.12304687;318.5039978;4455.4868164;6936.12597656;12251.512;1835.728
N;NORTE;2024-05-18 13:00:00;10145.91601562;1163.6899414;87.60399627;1095.06994628;7215.20299999;5277.077
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 13:00:00;42215.214;7725.016;5110.099;20328.462;75378.79;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 13:00:00;19849.02929687;5320.71289062;4.0;10953.36816406;43586.312;-7459.20099999
S;SUL;2024-05-18 13:00:00;9843.14453125;922.10900878;563.0079956;1343.89794921;12325.76399999;346.396
NE;NORDESTE;2024-05-18 14:00:00;2426.90698242;322.92001342;4672.5180664;6047.99511718;12262.635;1207.705
N;NORTE;2024-05-18 14:00:00;11312.87304687;1177.60803222;81.6740036;893.29901123;7305.235;6160.219
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 14:00:00;45330.712;7708.176;5290.877;16766.161;75095.93;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 14:00:00;20030.70703125;5284.01708984;4.0;8775.52929687;43296.86899999;-9202.615
S;SUL;2024-05-18 14:00:00;11560.22363281;923.63098144;532.68499755;1049.33801269;12231.18699999;1834.691
NE;NORDESTE;2024-05-18 15:00:00;2769.29394531;313.39300537;5050.91308593;4441.76611328;12303.78;271.586
N;NORTE;2024-05-18 15:00:00;13397.45214843;1162.78295898;100.95099639;661.52301025;7377.881;7944.828
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 15:00:00;50206.358;7664.76;5603.423;12004.072;75478.61;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 15:00:00;21243.1953125;5263.55908203;4.0;6224.80419921;43570.01799999;-10834.45999999
S;SUL;2024-05-18 15:00:00;12796.41699218;925.02502441;447.55899047;675.9790039;12226.93399999;2618.04599999
NE;NORDESTE;2024-05-18 16:00:00;4096.99023437;306.77200317;5420.5078125;2049.12402343;12415.65299999;-542.259
N;NORTE;2024-05-18 16:00:00;14404.42773437;1156.33496093;82.61399841;345.64599609;7319.262;8669.76099999
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 16:00:00;57173.197;7614.572;6012.258;5832.018;76632.05;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 16:00:00;24653.30273437;5233.02685546;4.0;3133.80395507;44328.95499999;-11304.822
S;SUL;2024-05-18 16:00:00;14018.4765625;918.43798828;505.13598632;303.44400024;12568.175;3177.32
NE;NORDESTE;2024-05-18 17:00:00;5119.99414062;307.68701171;6099.18505859;168.79299926;13236.265;-1540.606
N;NORTE;2024-05-18 17:00:00;15683.37890625;1159.9399414;75.54699707;92.78199768;7334.96799999;9676.68
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 17:00:00;66037.448;7629.597;6638.076;686.823;80991.94;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 17:00:00;30715.9296875;5246.45019531;5.0;398.82000732;46906.45399999;-10540.25399999
S;SUL;2024-05-18 17:00:00;14518.14453125;915.52001953;458.34399414;26.42799949;13514.257;2404.17999999
NE;NORDESTE;2024-05-18 18:00:00;5807.21923828;296.20300292;7656.77783203;2.72300004;13946.328;-183.405
N;NORTE;2024-05-18 18:00:00;16476.89257812;1155.66003417;114.09600067;8.05700016;7699.404;10055.302
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 18:00:00;70333.352;7587.018;8185.822;25.183;86131.38;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 18:00:00;33534.68359375;5227.29882812;5.0;13.40299987;50124.408;-11344.02099999
S;SUL;2024-05-18 18:00:00;14514.5546875;907.85601806;409.94799804;1.0;14361.235;1472.124
NE;NORDESTE;2024-05-18 19:00:00;5885.4790039;309.45498657;9101.86328125;2.60599994;13763.64499999;1535.75799999
N;NORTE;2024-05-18 19:00:00;16201.67578125;1153.57995605;107.98200225;0.0;7865.73699999;9597.50099999
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 19:00:00;67086.189;7522.374;9646.246;10.957;84265.77;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 19:00:00;30463.5078125;5150.47802734;5.5;7.35099983;48885.804;-13258.967
S;SUL;2024-05-18 19:00:00;14535.52636718;908.86102294;430.90100097;1.0;13750.58;2125.708
NE;NORDESTE;2024-05-18 20:00:00;5807.66308593;311.91101074;10134.35253906;2.39499998;13594.565;2661.757
N;NORTE;2024-05-18 20:00:00;15021.10058593;1155.05200195;125.76499938;0.0;7786.49;8515.428
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 20:00:00;63143.039;7605.914;10659.548;10.763;81419.26;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 20:00:00;27777.82617187;5174.36816406;6.0;7.36800003;47090.92499999;-14125.362
S;SUL;2024-05-18 20:00:00;14536.44824218;964.58300781;393.42999267;1.0;12947.28399999;2948.177
NE;NORDESTE;2024-05-18 21:00:00;5816.79101562;326.99798583;10594.6640625;2.18799996;13595.641;3145.0
N;NORTE;2024-05-18 21:00:00;13779.24414062;1154.88793945;97.97100067;0.0;7800.053;7232.05
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 21:00:00;60372.912;7622.696;11025.357;10.556;79031.52;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 21:00:00;26257.18359375;5187.32080078;6.0;7.36800003;45441.42099999;-13983.54899999
S;SUL;2024-05-18 21:00:00;14519.69433593;953.48901367;326.72198486;1.0;12194.406;3606.499
NE;NORDESTE;2024-05-18 22:00:00;5396.99511718;326.95300292;10679.63183593;2.19700002;13444.30999999;2961.467
N;NORTE;2024-05-18 22:00:00;13390.37304687;1155.90905761;72.8789978;0.0;7842.927;6776.23399999
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 22:00:00;57475.667;7572.077;11052.994;10.564;76111.3;0.0
SE;SUDESTE/CENTRO-OESTE;2024-05-18 22:00:00;24343.98632812;5255.58691406;5.0;7.3670001;43526.42999999;-13914.489
S;SUL;2024-05-18 22:00:00;14344.31152343;833.62799072;295.4830017;1.0;11297.63499999;4176.78799999
NE;NORDESTE;2024-05-18 23:00:00;4295.97509765;308.5;10324.32519531;2.19300007;13149.786;1781.20699999
N;NORTE;2024-05-18 23:00:00;13007.15234375;1155.50500488;87.00499725;0.0;7857.22999999;6392.432
SIN;SISTEMA INTERLIGADO NACIONAL;2024-05-18 23:00:00;54683.601;7470.703;10699.99;10.551;72864.85;0.0
