id_subsistema;nom_subsistema;ear_data;ear_max_subsistema;ear_verif_subsistema_mwmes;ear_verif_subsistema_percentual
SE;SUDESTE;2025-08-19;204615.328;123014.975;60.1201
S;SUL;2025-08-19;20459.242;16201.844;79.1908
NE;NORDESTE;2025-08-20;51691.226;31844.609;61.6054
N;NORTE;2025-08-20;15302.396;13582.049;88.7577
SE;SUDESTE;2025-08-20;204615.328;122476.202;59.8568
S;SUL;2025-08-20;20459.242;16171.996;79.0449
NE;NORDESTE;2025-08-21;51691.226;31752.361;61.427
N;NORTE;2025-08-21;15302.396;13566.818;88.6581
SE;SUDESTE;2025-08-21;204615.328;121900.541;59.5755
S;SUL;2025-08-21;20459.242;16122.501;78.803
NE;NORDESTE;2025-08-22;51691.226;31658.495;61.2454
N;NORTE;2025-08-22;15302.396;13556.866;88.5931
SE;SUDESTE;2025-08-22;204615.328;121461.152;59.3607
S;SUL;2025-08-22;20459.242;16065.621;78.525
NE;NORDESTE;2025-08-23;51691.226;31548.148;61.0319
N;NORTE;2025-08-23;15302.396;13549.277;88.5435
SE;SUDESTE;2025-08-23;204615.328;121068.327;59.1687
S;SUL;2025-08-23;20459.242;16065.896;78.5264
NE;NORDESTE;2025-08-24;51691.226;31454.656;60.8511
N;NORTE;2025-08-24;15302.396;13539.758;88.4813
SE;SUDESTE;2025-08-24;204615.328;120888.661;59.0809
S;SUL;2025-08-24;20459.242;16604.519;81.159
NE;NORDESTE;2025-08-25;51691.226;31363.67;60.675
N;NORTE;2025-08-25;15302.396;13531.105;88.4247
SE;SUDESTE;2025-08-25;204615.328;120356.965;58.8211
S;SUL;2025-08-25;20459.242;17271.835;84.4207
NE;NORDESTE;2025-08-26;51691.226;31268.853;60.4916
N;NORTE;2025-08-26;15302.396;13521.603;88.3627
SE;SUDESTE;2025-08-26;204615.328;120011.272;58.6521
S;SUL;2025-08-26;20459.242;17637.239;86.2067
NE;NORDESTE;2025-08-27;51691.226;31169.783;60.2999
N;NORTE;2025-08-27;15302.396;13508.642;88.278
SE;SUDESTE;2025-08-27;204615.328;119555.276;58.4293
S;SUL;2025-08-27;20459.242;17934.981;87.662
NE;NORDESTE;2025-08-28;51691.226;31075.115;60.1168
N;NORTE;2025-08-28;15302.396;13490.8;88.1614
SE;SUDESTE;2025-08-28;204615.328;119097.255;58.2054
S;SUL;2025-08-28;20459.242;18109.674;88.5159
NE;NORDESTE;2025-08-29;51691.226;30982.738;59.9381
N;NORTE;2025-08-29;15302.396;13476.868;88.0703
SE;SUDESTE;2025-08-29;204615.328;118678.626;58.0008
S;SUL;2025-08-29;20459.242;18184.214;88.8802
NE;NORDESTE;2025-08-30;51691.226;30890.287;59.7592
N;NORTE;2025-08-30;15302.396;13455.306;87.9294
SE;SUDESTE;2025-08-30;204615.328;118357.905;57.8441
S;SUL;2025-08-30;20459.242;18245.948;89.1819
NE;NORDESTE;2025-08-31;51691.226;30800.731;59.586
N;NORTE;2025-08-31;15302.396;13438.871;87.822
SE;SUDESTE;2025-08-31;204615.328;118105.004;57.7205
S;SUL;2025-08-31;20459.242;18327.779;89.5819
NE;NORDESTE;2025-09-01;51691.226;30723.974;59.4375
N;NORTE;2025-09-01;15302.396;13417.316;87.6811
SE;SUDESTE;2025-09-01;204615.328;117539.745;57.4443
S;SUL;2025-09-01;20459.242;18352.036;89.7005
NE;NORDESTE;2025-09-02;51691.226;30629.253;59.2543
N;NORTE;2025-09-02;15302.396;13394.436;87.5316
SE;SUDESTE;2025-09-02;204615.328;116989.667;57.1754
S;SUL;2025-09-02;20459.242;18359.342;89.7362
NE;NORDESTE;2025-09-03;51691.226;30539.051;59.0798
N;NORTE;2025-09-03;15302.396;13370.711;87.3766
SE;SUDESTE;2025-09-03;204615.328;116463.915;56.9185
S;SUL;2025-09-03;20459.242;18344.584;89.664
NE;NORDESTE;2025-09-04;51691.226;30449.596;58.9067
N;NORTE;2025-09-04;15302.396;13345.844;87.2141
SE;SUDESTE;2025-09-04;204615.328;115910.8;56.6482
S;SUL;2025-09-04;20459.242;18329.103;89.5884
NE;NORDESTE;2025-09-05;51691.226;30356.914;58.7274
N;NORTE;2025-09-05;15302.396;13316.778;87.0241
SE;SUDESTE;2025-09-05;204615.328;115392.129;56.3947
S;SUL;2025-09-05;20459.242;18306.96;89.4801
NE;NORDESTE;2025-09-06;51691.226;30266.663;58.5528
N;NORTE;2025-09-06;15302.396;13287.426;86.8323
SE;SUDESTE;2025-09-06;204615.328;115056.604;56.2307
S;SUL;2025-09-06;20459.242;18437.546;90.1184
NE;NORDESTE;2025-09-07;51691.226;30180.722;58.3865
N;NORTE;2025-09-07;15302.396;13270.144;86.7194
SE;SUDESTE;2025-09-07;204615.328;114815.353;56.1128
S;SUL;2025-09-07;20459.242;18536.23;90.6008
NE;NORDESTE;2025-09-08;51691.226;30083.073;58.1976
N;NORTE;2025-09-08;15302.396;13239.281;86.5177
SE;SUDESTE;2025-09-08;204615.328;114238.484;55.8309
S;SUL;2025-09-08;20459.242;18553.608;90.6857
NE;NORDESTE;2025-09-09;51691.226;29990.529;58.0186
N;NORTE;2025-09-09;15302.396;13201.501;86.2708
SE;SUDESTE;2025-09-09;204615.328;113775.762;55.6047
S;SUL;2025-09-09;20459.242;18659.848;91.205
NE;NORDESTE;2025-09-10;51691.226;29898.83;57.8412
N;NORTE;2025-09-10;15302.396;13151.753;85.9457
SE;SUDESTE;2025-09-10;204615.328;113248.578;55.3471
S;SUL;2025-09-10;20459.242;18644.524;91.1301
NE;NORDESTE;2025-09-11;51691.226;29798.682;57.6475
N;NORTE;2025-09-11;15302.396;13125.806;85.7761
SE;SUDESTE;2025-09-11;204615.328;112656.891;55.0579
S;SUL;2025-09-11;20459.242;18611.297;90.9677
NE;NORDESTE;2025-09-12;51691.226;29696.698;57.4502
N;NORTE;2025-09-12;15302.396;13093.108;85.5625
SE;SUDESTE;2025-09-12;204615.328;111998.53;54.7361
S;SUL;2025-09-12;20459.242;18590.734;90.8672
NE;NORDESTE;2025-09-13;51691.226;29602.866;57.2686
N;NORTE;2025-09-13;15302.396;13061.611;85.3566
SE;SUDESTE;2025-09-13;204615.328;111472.426;54.479
S;SUL;2025-09-13;20459.242;18610.796;90.9652
NE;NORDESTE;2025-09-14;51691.226;29515.03;57.0987
N;NORTE;2025-09-14;15302.396;13040.628;85.2195
SE;SUDESTE;2025-09-14;204615.328;111134.85;54.314
S;SUL;2025-09-14;20459.242;18616.861;90.9949
NE;NORDESTE;2025-09-15;51691.226;29413.863;56.903
N;NORTE;2025-09-15;15302.396;13009.397;85.0154
SE;SUDESTE;2025-09-15;204615.328;110448.122;53.9784
S;SUL;2025-09-15;20459.242;18565.114;90.7419
NE;NORDESTE;2025-09-16;51691.226;29318.719;56.7189
N;NORTE;2025-09-16;15302.396;12966.704;84.7364
SE;SUDESTE;2025-09-16;204615.328;109780.431;53.6521
S;SUL;2025-09-16;20459.242;18485.214;90.3514
NE;NORDESTE;2025-09-17;51691.226;29220.395;56.5287
N;NORTE;2025-09-17;15302.396;12931.693;84.5076
SE;SUDESTE;2025-09-17;204615.328;109239.612;53.3878
S;SUL;2025-09-17;20459.242;18393.137;89.9014
NE;NORDESTE;2025-09-18;51691.226;29120.932;56.3363
N;NORTE;2025-09-18;15302.396;12892.774;84.2533
SE;SUDESTE;2025-09-18;204615.328;108661.973;53.1055
S;SUL;2025-09-18;20459.242;18361.188;89.7452
NE;NORDESTE;2025-09-19;51691.226;29028.845;56.1582
N;NORTE;2025-09-19;15302.396;12851.607;83.9843
SE;SUDESTE;2025-09-19;204615.328;107994.364;52.7792
S;SUL;2025-09-19;20459.242;18274.829;89.3231
NE;NORDESTE;2025-09-20;51691.226;28940.231;55.9867
N;NORTE;2025-09-20;15302.396;12828.363;83.8324
SE;SUDESTE;2025-09-20;204615.328;107496.482;52.5359
S;SUL;2025-09-20;20459.242;18191.612;88.9164
NE;NORDESTE;2025-09-21;51691.226;28841.601;55.7959
N;NORTE;2025-09-21;15302.396;12804.954;83.6794
SE;SUDESTE;2025-09-21;204615.328;107160.08;52.3715
S;SUL;2025-09-21;20459.242;18197.823;88.9467
NE;NORDESTE;2025-09-22;51691.226;28743.483;55.6061
N;NORTE;2025-09-22;15302.396;12765.848;83.4239
SE;SUDESTE;2025-09-22;204615.328;106541.072;52.069
S;SUL;2025-09-22;20459.242;18514.057;90.4924
NE;NORDESTE;2025-09-23;51691.226;28643.614;55.4129
N;NORTE;2025-09-23;15302.396;12754.988;83.3529
SE;SUDESTE;2025-09-23;204615.328;106107.13;51.8569
S;SUL;2025-09-23;20459.242;18658.014;91.196
NE;NORDESTE;2025-09-24;51691.226;28544.977;55.2221
N;NORTE;2025-09-24;15302.396;12743.219;83.276
SE;SUDESTE;2025-09-24;204615.328;105719.46;51.6674
S;SUL;2025-09-24;20459.242;18719.812;91.4981
NE;NORDESTE;2025-09-25;51691.226;28476.558;55.0897
N;NORTE;2025-09-25;15302.396;12722.445;83.1402
SE;SUDESTE;2025-09-25;204615.328;105326.777;51.4755
S;SUL;2025-09-25;20459.242;18731.427;91.5548
NE;NORDESTE;2025-09-26;51691.226;28400.505;54.9426
N;NORTE;2025-09-26;15302.396;12708.98;83.0522
SE;SUDESTE;2025-09-26;204615.328;104920.239;51.2768
S;SUL;2025-09-26;20459.242;18659.472;91.2031
NE;NORDESTE;2025-09-27;51691.226;28316.197;54.7795
N;NORTE;2025-09-27;15302.396;12692.646;82.9455
SE;SUDESTE;2025-09-27;204615.328;104545.367;51.0936
S;SUL;2025-09-27;20459.242;18695.339;91.3785
NE;NORDESTE;2025-09-28;51691.226;28229.238;54.6113
N;NORTE;2025-09-28;15302.396;12674.097;82.8243
SE;SUDESTE;2025-09-28;204615.328;104243.986;50.9463
S;SUL;2025-09-28;20459.242;18684.122;91.3236
NE;NORDESTE;2025-09-29;51691.226;28144.328;54.447
N;NORTE;2025-09-29;15302.396;12641.56;82.6116
SE;SUDESTE;2025-09-29;204615.328;103554.887;50.6095
S;SUL;2025-09-29;20459.242;18667.29;91.2414
NE;NORDESTE;2025-09-30;51691.226;28056.795;54.2777
N;NORTE;2025-09-30;15302.396;12612.448;82.4214
SE;SUDESTE;2025-09-30;204615.328;102868.857;50.2743
S;SUL;2025-09-30;20459.242;18685.865;91.3321
NE;NORDESTE;2025-10-01;51691.226;27965.508;54.1011
N;NORTE;2025-10-01;15302.396;12583.172;82.2301
SE;SUDESTE;2025-10-01;204615.328;102350.971;50.0212
S;SUL;2025-10-01;20459.242;18716.666;91.4827
NE;NORDESTE;2025-10-02;51691.226;27877.024;53.9299
N;NORTE;2025-10-02;15302.396;12558.206;82.0669
SE;SUDESTE;2025-10-02;204615.328;101739.691;49.7224
S;SUL;2025-10-02;20459.242;18709.699;91.4486
NE;NORDESTE;2025-10-03;51691.226;27788.884;53.7594
N;NORTE;2025-10-03;15302.396;12536.331;81.924
SE;SUDESTE;2025-10-03;204615.328;101111.133;49.4152
S;SUL;2025-10-03;20459.242;18725.891;91.5278
NE;NORDESTE;2025-10-04;51691.226;27702.875;53.593
N;NORTE;2025-10-04;15302.396;12513.555;81.7751
SE;SUDESTE;2025-10-04;204615.328;100781.14;49.254
S;SUL;2025-10-04;20459.242;18769.202;91.7395
NE;NORDESTE;2025-10-05;51691.226;27612.34;53.4178
N;NORTE;2025-10-05;15302.396;12497.09;81.6675
SE;SUDESTE;2025-10-05;204615.328;100500.09;49.1166
S;SUL;2025-10-05;20459.242;18765.225;91.72
NE;NORDESTE;2025-10-06;51691.226;27523.33;53.2457
N;NORTE;2025-10-06;15302.396;12465.236;81.4594
SE;SUDESTE;2025-10-06;204615.328;99694.732;48.723
S;SUL;2025-10-06;20459.242;18815.74;91.9669
NE;NORDESTE;2025-10-07;51691.226;27435.057;53.0749
N;NORTE;2025-10-07;15302.396;12422.471;81.1799
SE;SUDESTE;2025-10-07;204615.328;99087.81;48.4264
S;SUL;2025-10-07;20459.242;18881.443;92.2881
NE;NORDESTE;2025-10-08;51691.226;27347.517;52.9055
N;NORTE;2025-10-08;15302.396;12381.721;80.9136
SE;SUDESTE;2025-10-08;204615.328;98607.985;48.1919
S;SUL;2025-10-08;20459.242;18944.74;92.5975
NE;NORDESTE;2025-10-09;51691.226;27254.946;52.7264
N;NORTE;2025-10-09;15302.396;12347.624;80.6908
SE;SUDESTE;2025-10-09;204615.328;98077.167;47.9325
S;SUL;2025-10-09;20459.242;18980.462;92.7721
NE;NORDESTE;2025-10-10;51691.226;27168.47;52.5592
N;NORTE;2025-10-10;15302.396;12314.222;80.4725
SE;SUDESTE;2025-10-10;204615.328;97562.256;47.6808
S;SUL;2025-10-10;20459.242;18731.186;91.5537
NE;NORDESTE;2025-10-11;51691.226;27082.204;52.3923
N;NORTE;2025-10-11;15302.396;12273.552;80.2067
SE;SUDESTE;2025-10-11;204615.328;97288.033;47.5468
S;SUL;2025-10-11;20459.242;18503.32;90.4399
NE;NORDESTE;2025-10-12;51691.226;26991.492;52.2168
N;NORTE;2025-10-12;15302.396;12235.333;79.957
SE;SUDESTE;2025-10-12;204615.328;97129.446;47.4693
S;SUL;2025-10-12;20459.242;18500.218;90.4247
NE;NORDESTE;2025-10-13;51691.226;26912.771;52.0645
N;NORTE;2025-10-13;15302.396;12182.502;79.6117
SE;SUDESTE;2025-10-13;204615.328;96646.132;47.2331
S;SUL;2025-10-13;20459.242;18539.797;90.6182
NE;NORDESTE;2025-10-14;51691.226;26818.63;51.8824
N;NORTE;2025-10-14;15302.396;12114.002;79.1641
SE;SUDESTE;2025-10-14;204615.328;96109.48;46.9708
S;SUL;2025-10-14;20459.242;18606.143;90.9425
NE;NORDESTE;2025-10-15;51691.226;26693.818;51.6409
N;NORTE;2025-10-15;15302.396;12078.477;78.9319
SE;SUDESTE;2025-10-15;204615.328;95805.82;46.8224
S;SUL;2025-10-15;20459.242;18536.922;90.6041
NE;NORDESTE;2025-10-16;51691.226;26601.547;51.4624
N;NORTE;2025-10-16;15302.396;12027.61;78.5995
SE;SUDESTE;2025-10-16;204615.328;95410.276;46.6291
S;SUL;2025-10-16;20459.242;18546.315;90.6501
NE;NORDESTE;2025-10-17;51691.226;26480.979;51.2292
N;NORTE;2025-10-17;15302.396;11971.032;78.2298
SE;SUDESTE;2025-10-17;204615.328;94985.148;46.4213
S;SUL;2025-10-17;20459.242;18558.033;90.7073
NE;NORDESTE;2025-10-18;51691.226;26408.448;51.0888
N;NORTE;2025-10-18;15302.396;11926.224;77.937
SE;SUDESTE;2025-10-18;204615.328;94814.954;46.3381
S;SUL;2025-10-18;20459.242;18637.24;91.0945
NE;NORDESTE;2025-10-19;51691.226;26307.772;50.8941
N;NORTE;2025-10-19;15302.396;11882.966;77.6543
SE;SUDESTE;2025-10-19;204615.328;94730.657;46.297
S;SUL;2025-10-19;20459.242;18731.375;91.5546
NE;NORDESTE;2025-10-20;51691.226;26235.099;50.7535
N;NORTE;2025-10-20;15302.396;11855.266;77.4733
SE;SUDESTE;2025-10-20;204615.328;94359.825;46.1157
S;SUL;2025-10-20;20459.242;18779.329;91.789
NE;NORDESTE;2025-10-21;51691.226;26127.394;50.5451
N;NORTE;2025-10-21;15302.396;11832.692;77.3257
SE;SUDESTE;2025-10-21;204615.328;94131.927;46.0043
S;SUL;2025-10-21;20459.242;18828.386;92.0288
NE;NORDESTE;2025-10-22;51691.226;26049.795;50.395
N;NORTE;2025-10-22;15302.396;11804.316;77.1403
SE;SUDESTE;2025-10-22;204615.328;93825.542;45.8546
S;SUL;2025-10-22;20459.242;18837.005;92.0709
NE;NORDESTE;2025-10-23;51691.226;25964.305;50.2296
N;NORTE;2025-10-23;15302.396;11780.196;76.9827
SE;SUDESTE;2025-10-23;204615.328;93438.684;45.6655
S;SUL;2025-10-23;20459.242;18830.053;92.0369
NE;NORDESTE;2025-10-24;51691.226;25868.904;50.0451
N;NORTE;2025-10-24;15302.396;11756.461;76.8276
SE;SUDESTE;2025-10-24;204615.328;92965.979;45.4345
S;SUL;2025-10-24;20459.242;18763.024;91.7093
NE;NORDESTE;2025-10-25;51691.226;25789.311;49.8911
N;NORTE;2025-10-25;15302.396;11729.49;76.6513
SE;SUDESTE;2025-10-25;204615.328;92757.08;45.3324
S;SUL;2025-10-25;20459.242;18709.042;91.4454
NE;NORDESTE;2025-10-26;51691.226;25709.165;49.736
N;NORTE;2025-10-26;15302.396;11709.662;76.5218
SE;SUDESTE;2025-10-26;204615.328;92593.772;45.2526
S;SUL;2025-10-26;20459.242;18651.215;91.1628
NE;NORDESTE;2025-10-27;51691.226;25626.012;49.5752
N;NORTE;2025-10-27;15302.396;11678.452;76.3178
SE;SUDESTE;2025-10-27;204615.328;92059.943;44.9917
S;SUL;2025-10-27;20459.242;18551.804;90.6769
NE;NORDESTE;2025-10-28;51691.226;25541.024;49.4108
N;NORTE;2025-10-28;15302.396;11626.285;75.9769
SE;SUDESTE;2025-10-28;204615.328;91633.153;44.7831
S;SUL;2025-10-28;20459.242;18501.017;90.4287
NE;NORDESTE;2025-10-29;51691.226;25438.087;49.2116
N;NORTE;2025-10-29;15302.396;11569.915;75.6085
SE;SUDESTE;2025-10-29;204615.328;91249.034;44.5954
S;SUL;2025-10-29;20459.242;18562.105;90.7272
NE;NORDESTE;2025-10-30;51691.226;25340.22;49.0223
N;NORTE;2025-10-30;15302.396;11514.239;75.2447
SE;SUDESTE;2025-10-30;204615.328;90908.249;44.4289
S;SUL;2025-10-30;20459.242;18590.37;90.8654
NE;NORDESTE;2025-10-31;51691.226;25242.228;48.8327
N;NORTE;2025-10-31;15302.396;11464.448;74.9193
SE;SUDESTE;2025-10-31;204615.328;90670.065;44.3125
S;SUL;2025-10-31;20459.242;18587.088;90.8493
NE;NORDESTE;2025-11-01;51691.226;25158.269;48.6703
N;NORTE;2025-11-01;15302.396;11424.004;74.655
SE;SUDESTE;2025-11-01;204615.328;90517.814;44.238
S;SUL;2025-11-01;20459.242;18585.74;90.8428
NE;NORDESTE;2025-11-02;51691.226;25094.046;48.546
N;NORTE;2025-11-02;15302.396;11391.365;74.4417
SE;SUDESTE;2025-11-02;204615.328;90691.086;44.3227
S;SUL;2025-11-02;20459.242;18672.43;91.2665
NE;NORDESTE;2025-11-03;51691.226;25026.357;48.4151
N;NORTE;2025-11-03;15302.396;11309.451;73.9064
SE;SUDESTE;2025-11-03;204615.328;90508.237;44.2334
S;SUL;2025-11-03;20459.242;18709.316;91.4468
NE;NORDESTE;2025-11-04;51691.226;24945.226;48.2581
N;NORTE;2025-11-04;15302.396;11211.342;73.2653
SE;SUDESTE;2025-11-04;204615.328;90355.258;44.1586
S;SUL;2025-11-04;20459.242;18737.854;91.5863
NE;NORDESTE;2025-11-05;51691.226;24849.075;48.0721
N;NORTE;2025-11-05;15302.396;11119.18;72.663
SE;SUDESTE;2025-11-05;204615.328;90260.918;44.1125
S;SUL;2025-11-05;20459.242;18726.828;91.5324
NE;NORDESTE;2025-11-06;51691.226;24756.853;47.8937
N;NORTE;2025-11-06;15302.396;10989.322;71.8144
SE;SUDESTE;2025-11-06;204615.328;90038.223;44.0037
S;SUL;2025-11-06;20459.242;18682.698;91.3167
NE;NORDESTE;2025-11-07;51691.226;24660.974;47.7082
N;NORTE;2025-11-07;15302.396;10854.573;70.9338
SE;SUDESTE;2025-11-07;204615.328;89761.608;43.8685
S;SUL;2025-11-07;20459.242;18719.425;91.4962
NE;NORDESTE;2025-11-08;51691.226;24575.842;47.5435
N;NORTE;2025-11-08;15302.396;10735.51;70.1557
SE;SUDESTE;2025-11-08;204615.328;89704.001;43.8403
S;SUL;2025-11-08;20459.242;19013.415;92.9331
NE;NORDESTE;2025-11-09;51691.226;24502.096;47.4009
N;NORTE;2025-11-09;15302.396;10628.528;69.4566
SE;SUDESTE;2025-11-09;204615.328;89880.734;43.9267
S;SUL;2025-11-09;20459.242;19204.864;93.8689
NE;NORDESTE;2025-11-10;51691.226;24420.218;47.2425
N;NORTE;2025-11-10;15302.396;10563.758;69.0334
SE;SUDESTE;2025-11-10;204615.328;89821.48;43.8977
S;SUL;2025-11-10;20459.242;19294.213;94.3056
NE;NORDESTE;2025-11-11;51691.226;24330.124;47.0682
N;NORTE;2025-11-11;15302.396;10509.43;68.6783
SE;SUDESTE;2025-11-11;204615.328;89738.01;43.8569
S;SUL;2025-11-11;20459.242;19337.626;94.5178
NE;NORDESTE;2025-11-12;51691.226;24267.677;46.9474
N;NORTE;2025-11-12;15302.396;10455.071;68.3231
SE;SUDESTE;2025-11-12;204615.328;89492.223;43.7368
S;SUL;2025-11-12;20459.242;19327.119;94.4664
NE;NORDESTE;2025-11-13;51691.226;24198.477;46.8135
N;NORTE;2025-11-13;15302.396;10394.95;67.9302
SE;SUDESTE;2025-11-13;204615.328;89271.878;43.6291
S;SUL;2025-11-13;20459.242;19305.892;94.3627
NE;NORDESTE;2025-11-14;51691.226;24139.143;46.6987
N;NORTE;2025-11-14;15302.396;10336.264;67.5467
SE;SUDESTE;2025-11-14;204615.328;89027.368;43.5096
S;SUL;2025-11-14;20459.242;19297.321;94.3208
NE;NORDESTE;2025-11-15;51691.226;24066.912;46.559
N;NORTE;2025-11-15;15302.396;10278.943;67.1721
SE;SUDESTE;2025-11-15;204615.328;88879.933;43.4376
S;SUL;2025-11-15;20459.242;19227.242;93.9783
NE;NORDESTE;2025-11-16;51691.226;23999.579;46.4287
N;NORTE;2025-11-16;15302.396;10222.406;66.8026
SE;SUDESTE;2025-11-16;204615.328;88769.38;43.3835
S;SUL;2025-11-16;20459.242;19183.215;93.7631
NE;NORDESTE;2025-11-17;51691.226;23931.483;46.297
N;NORTE;2025-11-17;15302.396;10158.58;66.3856
SE;SUDESTE;2025-11-17;204615.328;88450.969;43.2279
S;SUL;2025-11-17;20459.242;19093.865;93.3264
NE;NORDESTE;2025-11-18;51691.226;23861.081;46.1608
N;NORTE;2025-11-18;15302.396;10072.84;65.8252
SE;SUDESTE;2025-11-18;204615.328;88081.923;43.0476
S;SUL;2025-11-18;20459.242;19058.499;93.1535
NE;NORDESTE;2025-11-19;51691.226;23769.264;45.9832
N;NORTE;2025-11-19;15302.396;9972.983;65.1727
SE;SUDESTE;2025-11-19;204615.328;87769.167;42.8947
S;SUL;2025-11-19;20459.242;19024.513;92.9874
NE;NORDESTE;2025-11-20;51691.226;23721.617;45.891
N;NORTE;2025-11-20;15302.396;9834.334;64.2666
SE;SUDESTE;2025-11-20;204615.328;87482.376;42.7546
S;SUL;2025-11-20;20459.242;18940.832;92.5784
NE;NORDESTE;2025-11-21;51691.226;23677.917;45.8065
N;NORTE;2025-11-21;15302.396;9724.448;63.5485
SE;SUDESTE;2025-11-21;204615.328;87209.146;42.621
S;SUL;2025-11-21;20459.242;18807.877;91.9285
NE;NORDESTE;2025-11-22;51691.226;23612.195;45.6793
N;NORTE;2025-11-22;15302.396;9654.493;63.0914
SE;SUDESTE;2025-11-22;204615.328;87021.468;42.5293
S;SUL;2025-11-22;20459.242;18733.283;91.5639
NE;NORDESTE;2025-11-23;51691.226;23579.289;45.6157
N;NORTE;2025-11-23;15302.396;9606.998;62.781
SE;SUDESTE;2025-11-23;204615.328;86912.708;42.4761
S;SUL;2025-11-23;20459.242;18678.731;91.2973
NE;NORDESTE;2025-11-24;51691.226;23542.747;45.545
N;NORTE;2025-11-24;15302.396;9530.117;62.2786
SE;SUDESTE;2025-11-24;204615.328;86594.037;42.3204
S;SUL;2025-11-24;20459.242;18616.257;90.9919
NE;NORDESTE;2025-11-25;51691.226;23500.884;45.464
N;NORTE;2025-11-25;15302.396;9419.336;61.5546
SE;SUDESTE;2025-11-25;204615.328;86341.033;42.1968
S;SUL;2025-11-25;20459.242;18550.574;90.6709
NE;NORDESTE;2025-11-26;51691.226;23461.432;45.3876
N;NORTE;2025-11-26;15302.396;9317.684;60.8904
SE;SUDESTE;2025-11-26;204615.328;86054.675;42.0568
S;SUL;2025-11-26;20459.242;18478.93;90.3207
NE;NORDESTE;2025-11-27;51691.226;23427.889;45.3228
N;NORTE;2025-11-27;15302.396;9264.505;60.5428
SE;SUDESTE;2025-11-27;204615.328;85829.471;41.9467
S;SUL;2025-11-27;20459.242;18404.016;89.9545
NE;NORDESTE;2025-11-28;51691.226;23389.921;45.2493
N;NORTE;2025-11-28;15302.396;9193.359;60.0779
SE;SUDESTE;2025-11-28;204615.328;85446.995;41.7598
S;SUL;2025-11-28;20459.242;18302.714;89.4594
NE;NORDESTE;2025-11-29;51691.226;23334.056;45.1412
N;NORTE;2025-11-29;15302.396;9120.331;59.6007
SE;SUDESTE;2025-11-29;204615.328;85289.861;41.683
S;SUL;2025-11-29;20459.242;18215.706;89.0341
NE;NORDESTE;2025-11-30;51691.226;23271.028;45.0193
N;NORTE;2025-11-30;15302.396;9019.315;58.9405
SE;SUDESTE;2025-11-30;204615.328;85126.834;41.6034
S;SUL;2025-11-30;20459.242;18089.803;88.4187
NE;NORDESTE;2025-12-01;51691.226;23211.786;44.9047
N;NORTE;2025-12-01;15302.396;8902.836;58.1794
SE;SUDESTE;2025-12-01;204615.328;84631.12;41.3611
S;SUL;2025-12-01;20459.242;17880.383;87.3951
NE;NORDESTE;2025-12-02;51691.226;23153.918;44.7927
N;NORTE;2025-12-02;15302.396;8806.488;57.5497
SE;SUDESTE;2025-12-02;204615.328;84108.984;41.1059
S;SUL;2025-12-02;20459.242;17676.874;86.4004
NE;NORDESTE;2025-12-03;51691.226;23097.866;44.6843
N;NORTE;2025-12-03;15302.396;8739.605;57.1127
SE;SUDESTE;2025-12-03;204615.328;83553.422;40.8344
S;SUL;2025-12-03;20459.242;17486.778;85.4713
NE;NORDESTE;2025-12-04;51691.226;23041.499;44.5753
N;NORTE;2025-12-04;15302.396;8704.986;56.8864
SE;SUDESTE;2025-12-04;204615.328;83125.214;40.6251
S;SUL;2025-12-04;20459.242;17289.844;84.5087
NE;NORDESTE;2025-12-05;51691.226;22988.771;44.4733
N;NORTE;2025-12-05;15302.396;8612.423;56.2815
SE;SUDESTE;2025-12-05;204615.328;82592.476;40.3648
S;SUL;2025-12-05;20459.242;17104.15;83.6011
NE;NORDESTE;2025-12-06;51691.226;22937.141;44.3734
N;NORTE;2025-12-06;15302.396;8543.986;55.8343
SE;SUDESTE;2025-12-06;204615.328;82440.259;40.2904
S;SUL;2025-12-06;20459.242;16936.864;82.7834
NE;NORDESTE;2025-12-07;51691.226;22897.464;44.2966
N;NORTE;2025-12-07;15302.396;8483.588;55.4396
SE;SUDESTE;2025-12-07;204615.328;82350.571;40.2465
S;SUL;2025-12-07;20459.242;16765.424;81.9455
NE;NORDESTE;2025-12-08;51691.226;22853.089;44.2108
N;NORTE;2025-12-08;15302.396;8493.573;55.5049
SE;SUDESTE;2025-12-08;204615.328;82039.961;40.0947
S;SUL;2025-12-08;20459.242;16585.799;81.0675
NE;NORDESTE;2025-12-09;51691.226;22813.292;44.1338
N;NORTE;2025-12-09;15302.396;8517.878;55.6637
SE;SUDESTE;2025-12-09;204615.328;82009.322;40.0798
S;SUL;2025-12-09;20459.242;16539.823;80.8428
NE;NORDESTE;2025-12-10;51691.226;22787.993;44.0848
N;NORTE;2025-12-10;15302.396;8517.819;55.6633
SE;SUDESTE;2025-12-10;204615.328;82069.95;40.1094
S;SUL;2025-12-10;20459.242;16504.202;80.6687
NE;NORDESTE;2025-12-11;51691.226;22755.033;44.0211
N;NORTE;2025-12-11;15302.396;8499.908;55.5463
SE;SUDESTE;2025-12-11;204615.328;82000.618;40.0755
S;SUL;2025-12-11;20459.242;16459.823;80.4518
NE;NORDESTE;2025-12-12;51691.226;22757.931;44.0267
N;NORTE;2025-12-12;15302.396;8444.141;55.1818
SE;SUDESTE;2025-12-12;204615.328;81904.583;40.0286
S;SUL;2025-12-12;20459.242;16356.028;79.9444
